season,week,team_id,player_id,player_name,position,lineup_slot_id,lineup_slot,is_starter,points
2022,14,5,3116389,Samaje Perine,RB,2,RB,True,9.399999999999999
2022,14,5,4239934,AJ Dillon,RB,20,BE,False,0.0
2022,14,5,4360234,Evan McPherson,K,17,K,True,4.0
2022,14,5,4371733,Kenneth Gainwell,RB,2,RB,True,1.0
2022,14,5,3128724,Isaiah McKenzie,WR,23,FLEX,True,5.800000000000001
2022,14,3,3043078,Derrick Henry,RB,2,RB,True,20.5
2022,14,3,4362628,Ja'Marr Chase,WR,23,FLEX,True,28.5
2022,14,3,4047646,A.J. Brown,WR,4,WR,True,17.0
2022,14,3,4239996,Travis Etienne Jr.,RB,2,RB,True,3.2
2022,14,3,4040715,Jalen Hurts,QB,0,QB,True,35.379999999999995
2022,14,3,4361411,Pat Freiermuth,TE,6,TE,True,12.3
2022,14,3,16460,Adam Thielen,WR,20,BE,False,19.5
2022,14,3,4360238,Dameon Pierce,RB,23,FLEX,True,11.8
2022,14,3,16799,Allen Robinson II,WR,20,BE,False,0.0
2022,14,3,2976499,Amari Cooper,WR,20,BE,False,6.2
2022,14,3,3895856,Christian Kirk,WR,4,WR,True,9.5
2022,14,3,15835,Zach Ertz,TE,20,BE,False,0.0
2022,14,3,-16018,Saints D/ST,D/ST,16,D/ST,True,0.0
2022,14,3,4048244,Alexander Mattison,RB,20,BE,False,-0.1
2022,14,3,2565969,Taylor Heinicke,QB,20,BE,False,0.0
2022,14,3,3050478,Jake Elliott,K,17,K,True,12.0
2022,14,9,3117251,Christian McCaffrey,RB,2,RB,True,29.299999999999997
2022,14,9,15847,Travis Kelce,TE,6,TE,True,11.100000000000001
2022,14,9,16737,Mike Evans,WR,23,FLEX,True,8.4
2022,14,9,4047650,DK Metcalf,WR,4,WR,True,18.1
2022,14,9,3116165,Chris Godwin,WR,4,WR,True,10.4
2022,14,9,4040761,Devin Singletary,RB,20,BE,False,5.300000000000001
2022,14,9,3128429,Courtland Sutton,WR,20,BE,False,0.0
2022,14,9,4569618,Garrett Wilson,WR,23,FLEX,True,13.8
2022,14,9,4240657,Michael Carter,RB,20,BE,False,3.0
2022,14,9,2980453,Jamaal Williams,RB,2,RB,True,3.7
2022,14,9,2971618,Nelson Agholor,WR,20,BE,False,8.2
2022,14,9,3917792,Daniel Jones,QB,0,QB,True,21.36
2022,14,9,2573079,Carson Wentz,QB,21,IR,False,0.0
2022,14,9,3116164,Mike Gesicki,TE,20,BE,False,0.0
2022,14,9,2971573,Ka'imi Fairbairn,K,17,K,True,16.0
2022,14,9,14012,Andy Dalton,QB,20,BE,False,0.0
2022,14,9,-16027,Buccaneers D/ST,D/ST,16,D/ST,True,-3.0
2022,14,10,3139477,Patrick Mahomes,QB,0,QB,True,28.78
2022,14,10,2330,Tom Brady,QB,20,BE,False,12.120000000000001
2022,14,10,3915416,DJ Moore,WR,4,WR,True,0.6000000000000001
2022,14,10,3045138,Mike Williams,WR,4,WR,True,23.6
2022,14,10,16731,Brandin Cooks,WR,23,FLEX,True,0.0
2022,14,10,4035538,David Montgomery,RB,20,BE,False,0.0
2022,14,10,4567048,Kenneth Walker III,RB,20,BE,False,0.0
2022,14,10,4426502,Drake London,WR,20,BE,False,0.0
2022,14,10,3059915,Kareem Hunt,RB,2,RB,True,3.2
2022,14,10,15683,Justin Tucker,K,17,K,True,11.0
2022,14,10,-16006,Cowboys D/ST,D/ST,16,D/ST,True,4.0
2022,14,10,3924365,Hayden Hurst,TE,20,BE,False,0.0
2022,14,10,3930066,Van Jefferson,WR,20,BE,False,12.4
2022,14,10,2991662,Mack Hollins,WR,23,FLEX,True,8.2
2022,14,10,3123076,David Njoku,TE,6,TE,True,18.700000000000003
2022,14,10,3139033,Mike Boone,RB,2,RB,True,4.9
2022,14,11,3068267,Austin Ekeler,RB,2,RB,True,24.4
2022,14,11,3929630,Saquon Barkley,RB,2,RB,True,6.800000000000001
2022,14,11,4038941,Justin Herbert,QB,0,QB,True,21.48
2022,14,11,4360438,Brandon Aiyuk,WR,23,FLEX,True,13.7
2022,14,11,2577327,Tyler Lockett,WR,4,WR,True,17.0
2022,14,11,14880,Kirk Cousins,QB,20,BE,False,31.0
2022,14,11,3916148,Tony Pollard,RB,23,FLEX,True,22.2
2022,14,11,15795,DeAndre Hopkins,WR,4,WR,True,12.9
2022,14,11,4036131,Noah Fant,TE,6,TE,True,0.0
2022,14,11,13982,Julio Jones,WR,20,BE,False,8.8
2022,14,11,4242433,Joshua Palmer,WR,20,BE,False,9.3
2022,14,11,2468609,Taysom Hill,TE,20,BE,False,0.0
2022,14,11,3125116,D'Onta Foreman,RB,20,BE,False,8.5
2022,14,11,2473037,Jason Myers,K,17,K,True,6.0
2022,14,11,-16028,Commanders D/ST,D/ST,20,BE,False,0.0
2022,14,11,-16022,Cardinals D/ST,D/ST,16,D/ST,True,3.0
2022,14,8,3054850,Alvin Kamara,RB,20,BE,False,0.0
2022,14,8,4259545,D'Andre Swift,RB,2,RB,True,6.8999999999999995
2022,14,8,2976212,Stefon Diggs,WR,4,WR,True,6.7
2022,14,8,3918298,Josh Allen,QB,0,QB,True,22.58
2022,14,8,4035687,Michael Pittman Jr.,WR,20,BE,False,0.0
2022,14,8,3121023,Dallas Goedert,TE,21,IR,False,0.0
2022,14,8,-16025,49ers D/ST,D/ST,16,D/ST,True,9.0
2022,14,8,4426354,George Pickens,WR,23,FLEX,True,10.8
2022,14,8,3051738,Marquez Valdes-Scantling,WR,4,WR,True,3.0
2022,14,8,15864,Geno Smith,QB,20,BE,False,26.560000000000002
2022,14,8,3055899,Harrison Butker,K,17,K,True,11.0
2022,14,8,3051909,Daniel Carlson,K,20,BE,False,12.0
2022,14,8,3915486,Tyler Conklin,TE,6,TE,True,7.800000000000001
2022,14,8,3045144,Tyler Boyd,WR,20,BE,False,0.0
2022,14,8,4241416,Chuba Hubbard,RB,2,RB,True,18.9
2022,14,8,4241555,Elijah Mitchell,RB,21,IR,False,0.0
2022,14,8,4427728,Zonovan Knight,RB,23,FLEX,True,15.700000000000001
2022,14,4,4241457,Najee Harris,RB,2,RB,True,13.0
2022,14,4,3128720,Nick Chubb,RB,2,RB,True,8.4
2022,14,4,4372016,Jaylen Waddle,WR,4,WR,True,5.1
2022,14,4,4241479,Tua Tagovailoa,QB,0,QB,True,17.6
2022,14,4,4241478,DeVonta Smith,WR,23,FLEX,True,18.4
2022,14,4,3128390,Allen Lazard,WR,20,BE,False,0.0
2022,14,4,4035886,Khalil Herbert,RB,21,IR,False,0.0
2022,14,4,15072,Marvin Jones Jr.,WR,23,FLEX,True,3.2
2022,14,4,3127292,Will Dissly,TE,20,BE,False,4.0
2022,14,4,16760,Jimmy Garoppolo,QB,21,IR,False,0.0
2022,14,4,4360294,Antonio Gibson,RB,20,BE,False,0.0
2022,14,4,9354,Robbie Gould,K,17,K,True,5.0
2022,14,4,3916945,Darius Slayton,WR,4,WR,True,6.2
2022,14,4,3843945,Foster Moreau,TE,6,TE,True,0.0
2022,14,4,16790,Jarvis Landry,WR,20,BE,False,0.0
2022,14,4,-16005,Browns D/ST,D/ST,16,D/ST,True,4.0
2022,14,4,3928925,JaMycal Hasty,RB,20,BE,False,1.3
2022,14,7,3116593,Dalvin Cook,RB,23,FLEX,True,8.600000000000001
2022,14,7,3116385,Joe Mixon,RB,23,FLEX,True,12.600000000000001
2022,14,7,3116365,Mark Andrews,TE,6,TE,True,3.7
2022,14,7,4045163,Miles Sanders,RB,2,RB,True,29.5
2022,14,7,4047365,Josh Jacobs,RB,2,RB,True,19.4
2022,14,7,4241372,Marquise Brown,WR,4,WR,True,7.4
2022,14,7,8439,Aaron Rodgers,QB,20,BE,False,0.0
2022,14,7,-16033,Ravens D/ST,D/ST,16,D/ST,True,11.0
2022,14,7,4036348,Michael Gallup,WR,4,WR,True,6.0
2022,14,7,3121427,Curtis Samuel,WR,20,BE,False,0.0
2022,14,7,15807,Cordarrelle Patterson,RB,20,BE,False,0.0
2022,14,7,3930086,Dawson Knox,TE,20,BE,False,14.100000000000001
2022,14,7,3917232,Tyler Bass,K,17,K,True,9.0
2022,14,7,4248528,Christian Watson,WR,20,BE,False,0.0
2022,14,7,3046779,Jared Goff,QB,0,QB,True,34.1
2022,14,7,4372485,Rondale Moore,WR,20,BE,False,0.0
2022,14,1,3045147,James Conner,RB,23,FLEX,True,23.4
2022,14,1,16800,Davante Adams,WR,4,WR,True,10.100000000000001
2022,14,1,4239993,Tee Higgins,WR,4,WR,True,0.0
2022,14,1,3121422,Terry McLaurin,WR,20,BE,False,0.0
2022,14,1,3915511,Joe Burrow,QB,0,QB,True,21.560000000000002
2022,14,1,4241985,J.K. Dobbins,RB,20,BE,False,18.0
2022,14,1,16757,Derek Carr,QB,20,BE,False,2.58
2022,14,1,2573401,Tyler Higbee,TE,20,BE,False,3.1
2022,14,1,4567156,Treylon Burks,WR,21,IR,False,0.0
2022,14,1,4361370,Chris Olave,WR,20,BE,False,0.0
2022,14,1,-16017,Patriots D/ST,D/ST,20,BE,False,19.0
2022,14,1,4240021,Cam Akers,RB,2,RB,True,9.299999999999999
2022,14,1,-16026,Seahawks D/ST,D/ST,16,D/ST,True,1.0
2022,14,1,4379399,James Cook,RB,2,RB,True,2.5
2022,14,1,4367209,Greg Dulcich,TE,6,TE,True,7.2
2022,14,1,10621,Nick Folk,K,17,K,True,11.0
2022,14,1,4037457,Travis Homer,RB,23,FLEX,True,5.3999999999999995
2022,14,6,3116406,Tyreek Hill,WR,4,WR,True,27.1
2022,14,6,3916387,Lamar Jackson,QB,20,BE,False,0.0
2022,14,6,3126486,Deebo Samuel,WR,23,FLEX,True,14.399999999999999
2022,14,6,4569173,Rhamondre Stevenson,RB,2,RB,True,3.0
2022,14,6,3040151,George Kittle,TE,20,BE,False,6.800000000000001
2022,14,6,4374302,Amon-Ra St. Brown,WR,4,WR,True,13.4
2022,14,6,4360310,Trevor Lawrence,QB,0,QB,True,39.42
2022,14,6,2576414,Raheem Mostert,RB,20,BE,False,5.4
2022,14,6,16486,Brett Maher,K,17,K,True,11.0
2022,14,6,-16021,Eagles D/ST,D/ST,16,D/ST,True,9.0
2022,14,6,3122976,Jeff Wilson Jr.,RB,20,BE,False,2.6
2022,14,6,4258195,Donovan Peoples-Jones,WR,20,BE,False,19.4
2022,14,6,3117256,Dalton Schultz,TE,6,TE,True,14.700000000000001
2022,14,6,4361529,Isiah Pacheco,RB,2,RB,True,12.3
2022,14,6,-16015,Dolphins D/ST,D/ST,20,BE,False,2.0
2022,14,6,3059722,Zay Jones,WR,23,FLEX,True,21.7
2022,15,3,3043078,Derrick Henry,RB,2,RB,True,26.299999999999997
2022,15,3,4362628,Ja'Marr Chase,WR,23,FLEX,True,19.0
2022,15,3,4047646,A.J. Brown,WR,4,WR,True,27.1
2022,15,3,4239996,Travis Etienne Jr.,RB,2,RB,True,12.700000000000001
2022,15,3,4040715,Jalen Hurts,QB,0,QB,True,34.7
2022,15,3,4361411,Pat Freiermuth,TE,6,TE,True,0.0
2022,15,3,16460,Adam Thielen,WR,20,BE,False,13.100000000000001
2022,15,3,4360238,Dameon Pierce,RB,23,FLEX,True,0.0
2022,15,3,16799,Allen Robinson II,WR,20,BE,False,0.0
2022,15,3,2976499,Amari Cooper,WR,20,BE,False,9.8
2022,15,3,3895856,Christian Kirk,WR,4,WR,True,15.200000000000001
2022,15,3,15835,Zach Ertz,TE,20,BE,False,0.0
2022,15,3,-16018,Saints D/ST,D/ST,16,D/ST,True,6.0
2022,15,3,4048244,Alexander Mattison,RB,20,BE,False,0.1
2022,15,3,2565969,Taylor Heinicke,QB,20,BE,False,15.260000000000002
2022,15,3,3050478,Jake Elliott,K,17,K,True,4.0
2022,15,6,3116406,Tyreek Hill,WR,4,WR,True,21.9
2022,15,6,3916387,Lamar Jackson,QB,21,IR,False,0.0
2022,15,6,3126486,Deebo Samuel,WR,21,IR,False,0.0
2022,15,6,4569173,Rhamondre Stevenson,RB,23,FLEX,True,24.8
2022,15,6,3040151,George Kittle,TE,6,TE,True,28.3
2022,15,6,4374302,Amon-Ra St. Brown,WR,4,WR,True,15.2
2022,15,6,4360310,Trevor Lawrence,QB,20,BE,False,37.82
2022,15,6,2576414,Raheem Mostert,RB,2,RB,True,16.6
2022,15,6,16486,Brett Maher,K,17,K,True,12.0
2022,15,6,-16021,Eagles D/ST,D/ST,20,BE,False,10.0
2022,15,6,4258195,Donovan Peoples-Jones,WR,20,BE,False,13.1
2022,15,6,3117256,Dalton Schultz,TE,20,BE,False,3.5
2022,15,6,4361529,Isiah Pacheco,RB,2,RB,True,8.7
2022,15,6,3059722,Zay Jones,WR,23,FLEX,True,37.9
2022,15,6,-16012,Chiefs D/ST,D/ST,16,D/ST,True,5.0
2022,15,6,4361741,Brock Purdy,QB,0,QB,True,23.48
2022,15,6,3043116,Demarcus Robinson,WR,20,BE,False,6.9
2022,15,6,3139605,Marlon Mack,RB,20,BE,False,16.3
2022,15,9,3117251,Christian McCaffrey,RB,2,RB,True,25.8
2022,15,9,15847,Travis Kelce,TE,6,TE,True,20.5
2022,15,9,16737,Mike Evans,WR,23,FLEX,True,13.3
2022,15,9,4047650,DK Metcalf,WR,4,WR,True,12.5
2022,15,9,3116165,Chris Godwin,WR,4,WR,True,22.3
2022,15,9,4040761,Devin Singletary,RB,20,BE,False,10.0
2022,15,9,3128429,Courtland Sutton,WR,20,BE,False,0.0
2022,15,9,4569618,Garrett Wilson,WR,23,FLEX,True,13.8
2022,15,9,4240657,Michael Carter,RB,20,BE,False,4.1
2022,15,9,2980453,Jamaal Williams,RB,2,RB,True,3.3000000000000003
2022,15,9,2971618,Nelson Agholor,WR,20,BE,False,1.3
2022,15,9,3917792,Daniel Jones,QB,0,QB,True,9.9
2022,15,9,2573079,Carson Wentz,QB,21,IR,False,0.0
2022,15,9,3116164,Mike Gesicki,TE,20,BE,False,1.5
2022,15,9,2971573,Ka'imi Fairbairn,K,17,K,True,6.0
2022,15,9,14012,Andy Dalton,QB,20,BE,False,18.14
2022,15,9,-16027,Buccaneers D/ST,D/ST,16,D/ST,True,5.0
2022,15,8,3054850,Alvin Kamara,RB,2,RB,True,12.4
2022,15,8,4259545,D'Andre Swift,RB,2,RB,True,12.5
2022,15,8,2976212,Stefon Diggs,WR,4,WR,True,10.7
2022,15,8,3918298,Josh Allen,QB,0,QB,True,43.86
2022,15,8,4035687,Michael Pittman Jr.,WR,4,WR,True,19.0
2022,15,8,3121023,Dallas Goedert,TE,21,IR,False,0.0
2022,15,8,-16025,49ers D/ST,D/ST,16,D/ST,True,10.0
2022,15,8,4426354,George Pickens,WR,23,FLEX,True,7.300000000000001
2022,15,8,3051738,Marquez Valdes-Scantling,WR,20,BE,False,11.6
2022,15,8,15864,Geno Smith,QB,20,BE,False,17.32
2022,15,8,3055899,Harrison Butker,K,17,K,True,2.0
2022,15,8,3051909,Daniel Carlson,K,20,BE,False,7.0
2022,15,8,3915486,Tyler Conklin,TE,6,TE,True,1.9
2022,15,8,3045144,Tyler Boyd,WR,20,BE,False,14.5
2022,15,8,4241416,Chuba Hubbard,RB,20,BE,False,9.7
2022,15,8,4241555,Elijah Mitchell,RB,21,IR,False,0.0
2022,15,8,4427728,Zonovan Knight,RB,23,FLEX,True,2.3000000000000003
2022,15,12,4242335,Jonathan Taylor,RB,2,RB,True,2.3
2022,15,12,4262921,Justin Jefferson,WR,4,WR,True,30.3
2022,15,12,3115364,Leonard Fournette,RB,20,BE,False,11.4
2022,15,12,4241463,Jerry Jeudy,WR,4,WR,True,14.600000000000001
2022,15,12,4241474,Brian Robinson Jr.,RB,2,RB,True,11.700000000000001
2022,15,12,3918639,Gerald Everett,TE,6,TE,True,8.2
2022,15,12,3049899,Younghoe Koo,K,17,K,True,4.0
2022,15,12,-16002,Bills D/ST,D/ST,20,BE,False,-1.0
2022,15,12,15920,Latavius Murray,RB,20,BE,False,21.2
2022,15,12,3932905,Diontae Johnson,WR,23,FLEX,True,20.0
2022,15,12,3121410,Parris Campbell,WR,20,BE,False,3.3
2022,15,12,4362887,Justin Fields,QB,0,QB,True,27.58
2022,15,12,4697815,Rachaad White,RB,20,BE,False,5.300000000000001
2022,15,12,3929645,Juwan Johnson,TE,21,IR,False,22.7
2022,15,12,14993,Greg Zuerlein,K,20,BE,False,4.0
2022,15,12,3115394,DJ Chark,WR,23,FLEX,True,2.8
2022,15,12,-16007,Broncos D/ST,D/ST,16,D/ST,True,12.0
2022,15,11,3068267,Austin Ekeler,RB,2,RB,True,15.0
2022,15,11,3929630,Saquon Barkley,RB,2,RB,True,23.000000000000004
2022,15,11,4038941,Justin Herbert,QB,0,QB,True,8.719999999999999
2022,15,11,4360438,Brandon Aiyuk,WR,23,FLEX,True,3.9000000000000004
2022,15,11,2577327,Tyler Lockett,WR,4,WR,True,13.8
2022,15,11,14880,Kirk Cousins,QB,20,BE,False,45.400000000000006
2022,15,11,3916148,Tony Pollard,RB,23,FLEX,True,14.6
2022,15,11,15795,DeAndre Hopkins,WR,4,WR,True,13.0
2022,15,11,4036131,Noah Fant,TE,6,TE,True,14.2
2022,15,11,13982,Julio Jones,WR,20,BE,False,0.0
2022,15,11,4242433,Joshua Palmer,WR,20,BE,False,9.9
2022,15,11,2468609,Taysom Hill,TE,20,BE,False,15.2
2022,15,11,3125116,D'Onta Foreman,RB,20,BE,False,0.9
2022,15,11,2473037,Jason Myers,K,17,K,True,9.0
2022,15,11,-16028,Commanders D/ST,D/ST,16,D/ST,True,3.0
2022,15,11,-16022,Cardinals D/ST,D/ST,20,BE,False,11.0
2022,15,10,3139477,Patrick Mahomes,QB,0,QB,True,36.74
2022,15,10,2330,Tom Brady,QB,20,BE,False,22.58
2022,15,10,3915416,DJ Moore,WR,4,WR,True,18.3
2022,15,10,3045138,Mike Williams,WR,4,WR,True,10.7
2022,15,10,16731,Brandin Cooks,WR,20,BE,False,0.0
2022,15,10,4035538,David Montgomery,RB,2,RB,True,24.1
2022,15,10,4567048,Kenneth Walker III,RB,20,BE,False,11.899999999999999
2022,15,10,4426502,Drake London,WR,23,FLEX,True,12.0
2022,15,10,3059915,Kareem Hunt,RB,2,RB,True,3.7
2022,15,10,15683,Justin Tucker,K,17,K,True,3.0
2022,15,10,-16006,Cowboys D/ST,D/ST,16,D/ST,True,0.0
2022,15,10,3924365,Hayden Hurst,TE,20,BE,False,0.0
2022,15,10,3930066,Van Jefferson,WR,20,BE,False,5.2
2022,15,10,2991662,Mack Hollins,WR,23,FLEX,True,14.0
2022,15,10,3123076,David Njoku,TE,6,TE,True,5.800000000000001
2022,15,10,3139033,Mike Boone,RB,21,IR,False,0.0
2022,15,7,3116593,Dalvin Cook,RB,23,FLEX,True,30.0
2022,15,7,3116385,Joe Mixon,RB,23,FLEX,True,10.4
2022,15,7,3116365,Mark Andrews,TE,6,TE,True,6.1
2022,15,7,4045163,Miles Sanders,RB,2,RB,True,1.9000000000000001
2022,15,7,4047365,Josh Jacobs,RB,2,RB,True,13.0
2022,15,7,4241372,Marquise Brown,WR,4,WR,True,5.9
2022,15,7,8439,Aaron Rodgers,QB,0,QB,True,12.86
2022,15,7,-16033,Ravens D/ST,D/ST,16,D/ST,True,8.0
2022,15,7,4036348,Michael Gallup,WR,20,BE,False,1.2
2022,15,7,3121427,Curtis Samuel,WR,20,BE,False,7.5
2022,15,7,15807,Cordarrelle Patterson,RB,20,BE,False,12.2
2022,15,7,3930086,Dawson Knox,TE,20,BE,False,21.8
2022,15,7,3917232,Tyler Bass,K,17,K,True,6.0
2022,15,7,4248528,Christian Watson,WR,4,WR,True,8.600000000000001
2022,15,7,3046779,Jared Goff,QB,20,BE,False,19.08
2022,15,1,3045147,James Conner,RB,23,FLEX,True,18.1
2022,15,1,16800,Davante Adams,WR,4,WR,True,6.800000000000001
2022,15,1,4239993,Tee Higgins,WR,20,BE,False,16.3
2022,15,1,3121422,Terry McLaurin,WR,4,WR,True,13.0
2022,15,1,3915511,Joe Burrow,QB,0,QB,True,32.8
2022,15,1,4241985,J.K. Dobbins,RB,2,RB,True,13.8
2022,15,1,16757,Derek Carr,QB,20,BE,False,25.240000000000002
2022,15,1,2573401,Tyler Higbee,TE,20,BE,False,12.7
2022,15,1,4567156,Treylon Burks,WR,21,IR,False,0.0
2022,15,1,4361370,Chris Olave,WR,23,FLEX,True,8.3
2022,15,1,-16017,Patriots D/ST,D/ST,20,BE,False,11.0
2022,15,1,4240021,Cam Akers,RB,2,RB,True,13.0
2022,15,1,-16026,Seahawks D/ST,D/ST,16,D/ST,True,1.0
2022,15,1,4379399,James Cook,RB,20,BE,False,11.9
2022,15,1,4367209,Greg Dulcich,TE,6,TE,True,2.1
2022,15,1,10621,Nick Folk,K,17,K,True,13.0
2022,15,1,4037457,Travis Homer,RB,20,BE,False,5.0
2022,15,4,4241457,Najee Harris,RB,2,RB,True,14.6
2022,15,4,3128720,Nick Chubb,RB,2,RB,True,9.9
2022,15,4,4372016,Jaylen Waddle,WR,4,WR,True,23.4
2022,15,4,4241479,Tua Tagovailoa,QB,0,QB,True,25.06
2022,15,4,4241478,DeVonta Smith,WR,23,FLEX,True,17.6
2022,15,4,3128390,Allen Lazard,WR,20,BE,False,1.7000000000000002
2022,15,4,4035886,Khalil Herbert,RB,21,IR,False,0.0
2022,15,4,15072,Marvin Jones Jr.,WR,23,FLEX,True,9.7
2022,15,4,3127292,Will Dissly,TE,20,BE,False,2.3
2022,15,4,16760,Jimmy Garoppolo,QB,21,IR,False,0.0
2022,15,4,4360294,Antonio Gibson,RB,20,BE,False,4.699999999999999
2022,15,4,9354,Robbie Gould,K,17,K,True,2.0
2022,15,4,3916945,Darius Slayton,WR,4,WR,True,7.300000000000001
2022,15,4,3843945,Foster Moreau,TE,6,TE,True,4.0
2022,15,4,16790,Jarvis Landry,WR,20,BE,False,0.0
2022,15,4,-16005,Browns D/ST,D/ST,16,D/ST,True,13.0
2022,15,4,3928925,JaMycal Hasty,RB,20,BE,False,2.5
2022,15,2,3042519,Aaron Jones,RB,20,BE,False,20.6
2022,15,2,2977187,Cooper Kupp,WR,21,IR,False,0.0
2022,15,2,3120348,JuJu Smith-Schuster,WR,4,WR,True,16.8
2022,15,2,3051392,Ezekiel Elliott,RB,2,RB,True,15.100000000000001
2022,15,2,3917315,Kyler Murray,QB,20,BE,False,0.0
2022,15,2,4258595,Cole Kmet,TE,6,TE,True,6.5
2022,15,2,-16011,Colts D/ST,D/ST,16,D/ST,True,18.0
2022,15,2,16339,Brandon McManus,K,20,BE,False,7.0
2022,15,2,3115378,Russell Gage,WR,4,WR,True,25.9
2022,15,2,12460,Graham Gano,K,17,K,True,12.0
2022,15,2,4373626,Tyler Allgeier,RB,23,FLEX,True,22.599999999999998
2022,15,2,3051876,Evan Engram,TE,23,FLEX,True,14.2
2022,15,2,16782,Jerick McKinnon,RB,2,RB,True,34.2
2022,15,2,4569587,Wan'Dale Robinson,WR,20,BE,False,0.0
2022,15,2,2576434,Melvin Gordon III,RB,20,BE,False,0.0
2022,15,2,4240703,Kenny Pickett,QB,0,QB,True,0.0
2022,15,2,-16013,Raiders D/ST,D/ST,20,BE,False,10.0
2022,15,5,4241389,CeeDee Lamb,WR,4,WR,True,19.700000000000003
2022,15,5,4243537,Gabe Davis,WR,23,FLEX,True,9.600000000000001
2022,15,5,4036133,T.J. Hockenson,TE,6,TE,True,8.3
2022,15,5,2577417,Dak Prescott,QB,0,QB,True,26.240000000000002
2022,15,5,15818,Keenan Allen,WR,4,WR,True,16.6
2022,15,5,-16010,Titans D/ST,D/ST,16,D/ST,True,8.0
2022,15,5,4362630,Terrace Marshall Jr.,WR,20,BE,False,8.100000000000001
2022,15,5,4244732,Caleb Huntley,RB,20,BE,False,0.2
2022,15,5,14876,Ryan Tannehill,QB,20,BE,False,10.7
2022,15,5,3700815,Kendall Hinton,WR,20,BE,False,0.0
2022,15,5,3043275,Austin Hooper,TE,20,BE,False,5.300000000000001
2022,15,5,3116389,Samaje Perine,RB,2,RB,True,3.4000000000000004
2022,15,5,4239934,AJ Dillon,RB,20,BE,False,22.1
2022,15,5,4360234,Evan McPherson,K,17,K,True,9.0
2022,15,5,4371733,Kenneth Gainwell,RB,2,RB,True,3.4
2022,15,5,3128724,Isaiah McKenzie,WR,23,FLEX,True,4.4
2022,16,3,3043078,Derrick Henry,RB,2,RB,True,19.6
2022,16,3,4362628,Ja'Marr Chase,WR,23,FLEX,True,13.9
2022,16,3,4047646,A.J. Brown,WR,4,WR,True,16.3
2022,16,3,4239996,Travis Etienne Jr.,RB,2,RB,True,14.200000000000001
2022,16,3,4040715,Jalen Hurts,QB,20,BE,False,0.0
2022,16,3,4361411,Pat Freiermuth,TE,6,TE,True,13.600000000000001
2022,16,3,16460,Adam Thielen,WR,23,FLEX,True,1.6
2022,16,3,4360238,Dameon Pierce,RB,20,BE,False,0.0
2022,16,3,16799,Allen Robinson II,WR,20,BE,False,0.0
2022,16,3,2976499,Amari Cooper,WR,20,BE,False,13.2
2022,16,3,3895856,Christian Kirk,WR,4,WR,True,5.6
2022,16,3,15835,Zach Ertz,TE,20,BE,False,0.0
2022,16,3,-16018,Saints D/ST,D/ST,16,D/ST,True,9.0
2022,16,3,4048244,Alexander Mattison,RB,20,BE,False,1.7000000000000002
2022,16,3,2565969,Taylor Heinicke,QB,0,QB,True,14.240000000000002
2022,16,3,3050478,Jake Elliott,K,17,K,True,11.0
2022,16,6,3116406,Tyreek Hill,WR,4,WR,True,14.3
2022,16,6,3916387,Lamar Jackson,QB,20,BE,False,0.0
2022,16,6,3126486,Deebo Samuel,WR,21,IR,False,0.0
2022,16,6,4569173,Rhamondre Stevenson,RB,23,FLEX,True,3.3
2022,16,6,3040151,George Kittle,TE,6,TE,True,30.0
2022,16,6,4374302,Amon-Ra St. Brown,WR,4,WR,True,14.600000000000001
2022,16,6,4360310,Trevor Lawrence,QB,20,BE,False,18.26
2022,16,6,2576414,Raheem Mostert,RB,2,RB,True,4.9
2022,16,6,16486,Brett Maher,K,17,K,True,18.0
2022,16,6,-16021,Eagles D/ST,D/ST,20,BE,False,9.0
2022,16,6,4258195,Donovan Peoples-Jones,WR,20,BE,False,1.2
2022,16,6,3117256,Dalton Schultz,TE,20,BE,False,7.3
2022,16,6,4361529,Isiah Pacheco,RB,2,RB,True,10.0
2022,16,6,3059722,Zay Jones,WR,23,FLEX,True,2.1
2022,16,6,4361741,Brock Purdy,QB,0,QB,True,19.96
2022,16,6,-16030,Jaguars D/ST,D/ST,16,D/ST,True,13.0
2022,16,6,4697815,Rachaad White,RB,20,BE,False,15.3
2022,16,11,3068267,Austin Ekeler,RB,2,RB,True,23.9
2022,16,11,3929630,Saquon Barkley,RB,2,RB,True,27.299999999999997
2022,16,11,4038941,Justin Herbert,QB,0,QB,True,5.5
2022,16,11,4360438,Brandon Aiyuk,WR,4,WR,True,13.1
2022,16,11,2577327,Tyler Lockett,WR,20,BE,False,0.0
2022,16,11,14880,Kirk Cousins,QB,20,BE,False,30.16
2022,16,11,3916148,Tony Pollard,RB,23,FLEX,True,14.0
2022,16,11,15795,DeAndre Hopkins,WR,4,WR,True,1.4
2022,16,11,4036131,Noah Fant,TE,6,TE,True,9.2
2022,16,11,4242433,Joshua Palmer,WR,23,FLEX,True,3.6
2022,16,11,2468609,Taysom Hill,TE,20,BE,False,11.600000000000001
2022,16,11,3125116,D'Onta Foreman,RB,20,BE,False,22.5
2022,16,11,2473037,Jason Myers,K,17,K,True,4.0
2022,16,11,-16028,Commanders D/ST,D/ST,20,BE,False,2.0
2022,16,11,-16014,Rams D/ST,D/ST,16,D/ST,True,21.0
2022,16,11,15839,Marquise Goodwin,WR,20,BE,False,0.0
2022,16,12,4242335,Jonathan Taylor,RB,21,IR,False,0.0
