season,team_id,week,actual_points,optimal_points,points_left_on_bench,efficiency_pct,team_name
2023,1,13,132.5,153.0,20.5,86.6,MaChungus
2023,2,13,139.12,147.46,8.340000000000003,94.3,Show Me Dem TDs
2023,3,13,81.04,81.04,0.0,100.0,Kareemin' My Jeans
2023,4,13,167.3,183.3,16.0,91.3,Greendale Human Beings
2023,5,13,98.38,107.16000000000001,8.780000000000015,91.8,One-cut Heroes
2023,6,13,144.22,147.61999999999998,3.3999999999999773,97.7,Whos Yurdatty
2023,7,13,117.12,134.42,17.299999999999983,87.1,Put it Justin??
2023,8,13,136.57999999999998,153.08,16.50000000000003,89.2,False Shart
2023,9,13,126.36000000000001,140.76000000000002,14.400000000000006,89.8,Olivas - Alone
2023,10,13,103.14,125.28,22.14,82.3,Team Clucker Fuckers
2023,11,13,168.98,199.95999999999998,30.97999999999999,84.5,Seattle  Ricks 
2023,12,13,185.98,194.08,8.100000000000023,95.8,El Ultimo Hombre
2023,1,14,131.24,154.54000000000002,23.30000000000001,84.9,MaChungus
2023,2,14,140.38,153.64000000000001,13.26000000000002,91.4,Show Me Dem TDs
2023,3,14,91.86,105.62,13.760000000000005,87.0,Kareemin' My Jeans
2023,4,14,121.10000000000001,164.74000000000004,43.64000000000003,73.5,Greendale Human Beings
2023,5,14,159.82,186.56000000000003,26.740000000000038,85.7,One-cut Heroes
2023,6,14,133.34,159.04,25.69999999999999,83.8,Whos Yurdatty
2023,7,14,97.5,109.2,11.700000000000003,89.3,Put it Justin??
2023,8,14,91.52000000000001,116.26,24.739999999999995,78.7,False Shart
2023,9,14,83.02,98.22,15.200000000000003,84.5,Olivas - Alone
2023,10,14,147.1,172.89999999999998,25.799999999999983,85.1,Team Clucker Fuckers
2023,11,14,164.44,170.14,5.699999999999989,96.6,Seattle  Ricks 
2023,12,14,78.24,101.14,22.900000000000006,77.4,El Ultimo Hombre
2023,1,15,130.4,137.6,7.199999999999989,94.8,MaChungus
2023,2,15,119.62000000000002,122.02,2.3999999999999773,98.0,Show Me Dem TDs
2023,3,15,91.12,132.9,41.78,68.6,Kareemin' My Jeans
2023,4,15,126.83999999999999,145.54,18.700000000000003,87.2,Greendale Human Beings
2023,5,15,135.12,164.42,29.299999999999983,82.2,One-cut Heroes
2023,6,15,202.11999999999998,216.82,14.700000000000017,93.2,Whos Yurdatty
2023,7,15,94.66000000000001,110.96000000000001,16.299999999999997,85.3,Put it Justin??
2023,8,15,121.30000000000001,191.64000000000001,70.34,63.3,False Shart
2023,9,15,116.88,124.38,7.5,94.0,Olivas - Alone
2023,10,15,94.5,125.1,30.599999999999994,75.5,Team Clucker Fuckers
2023,11,15,133.06,182.42000000000002,49.360000000000014,72.9,Seattle  Ricks 
2023,12,15,95.0,152.24,57.24000000000001,62.4,El Ultimo Hombre
2023,1,16,133.7,155.0,21.30000000000001,86.3,MaChungus
2023,2,16,126.54,145.84,19.299999999999997,86.8,Show Me Dem TDs
2023,3,16,121.6,128.82,7.219999999999999,94.4,Kareemin' My Jeans
2023,4,16,202.36,258.46,56.099999999999966,78.3,Greendale Human Beings
2023,5,16,137.51999999999998,162.35999999999999,24.840000000000003,84.7,One-cut Heroes
2023,6,16,116.48,127.78,11.299999999999997,91.2,Whos Yurdatty
2023,7,16,101.40000000000002,130.8,29.39999999999999,77.5,Put it Justin??
2023,8,16,114.9,162.12000000000003,47.22000000000003,70.9,False Shart
2023,9,16,138.9,166.48,27.579999999999984,83.4,Olivas - Alone
2023,10,16,166.84000000000003,201.86,35.01999999999998,82.7,Team Clucker Fuckers
2023,11,16,108.82,123.22,14.400000000000006,88.3,Seattle  Ricks 
2023,12,16,70.9,123.0,52.099999999999994,57.6,El Ultimo Hombre
2023,1,17,120.1,136.8,16.700000000000017,87.8,MaChungus
2023,2,17,96.28,109.1,12.819999999999993,88.2,Show Me Dem TDs
2023,3,17,85.52,103.02,17.5,83.0,Kareemin' My Jeans
2023,4,17,156.54,177.44,20.900000000000006,88.2,Greendale Human Beings
2023,5,17,161.58,182.34,20.75999999999999,88.6,One-cut Heroes
2023,6,17,117.84000000000002,146.44,28.59999999999998,80.5,Whos Yurdatty
2023,7,17,134.98,156.88000000000002,21.900000000000034,86.0,Put it Justin??
2023,8,17,151.20000000000002,193.05999999999997,41.85999999999996,78.3,False Shart
2023,9,17,97.4,114.4,17.0,85.1,Olivas - Alone
2023,10,17,154.66,167.28,12.620000000000005,92.5,Team Clucker Fuckers
2023,11,17,117.46000000000001,125.06000000000002,7.6000000000000085,93.9,Seattle  Ricks 
2023,12,17,96.62,156.62,60.0,61.7,El Ultimo Hombre
2024,1,1,145.66,162.96,17.30000000000001,89.4,LaPorta Potty
2024,2,1,108.52000000000001,132.06,23.539999999999992,82.2,Show Me Dem TDs
2024,3,1,82.98,94.08000000000001,11.100000000000009,88.2,Kareemin' My Jeans
2024,4,1,172.08,183.78000000000003,11.700000000000017,93.6,Greendale Human Beings
2024,5,1,138.26000000000002,147.34,9.079999999999984,93.8,One-cut Heroes
2024,6,1,158.52,177.51999999999998,18.99999999999997,89.3,Whos Yurdatty
2024,7,1,90.62,105.34,14.719999999999999,86.0,Cee Dees in the Face
2024,8,1,155.88000000000002,182.67999999999998,26.799999999999955,85.3,Here's to you
2024,9,1,99.1,125.6,26.5,78.9,Cartel Del Taco
2024,10,1,149.96,159.86,9.900000000000006,93.8,Team Clucker Fuckers
2024,11,1,118.34,153.85999999999999,35.51999999999998,76.9,Seattle  Ricks 
2024,12,1,113.0,120.58,7.579999999999998,93.7,El Ultimo Hombre
2024,1,2,149.5,165.2,15.699999999999989,90.5,LaPorta Potty
2024,2,2,126.02000000000001,139.21999999999997,13.19999999999996,90.5,Show Me Dem TDs
2024,3,2,108.9,118.53999999999999,9.639999999999986,91.9,Kareemin' My Jeans
2024,4,2,107.48,114.98000000000002,7.500000000000014,93.5,Greendale Human Beings
2024,5,2,118.03999999999999,157.94000000000003,39.900000000000034,74.7,One-cut Heroes
2024,6,2,122.4,133.02,10.620000000000005,92.0,Whos Yurdatty
2024,7,2,116.78,120.88,4.099999999999994,96.6,Cee Dees in the Face
2024,8,2,143.26000000000002,143.66,0.39999999999997726,99.7,Here's to you
2024,9,2,175.23999999999998,175.44,0.20000000000001705,99.9,Cartel Del Taco
2024,10,2,132.24,145.54,13.299999999999983,90.9,Team Clucker Fuckers
2024,11,2,138.56,160.04000000000002,21.480000000000018,86.6,Seattle  Ricks 
2024,12,2,118.13999999999999,128.94,10.800000000000011,91.6,El Ultimo Hombre
2024,1,3,154.4,159.4,5.0,96.9,LaPorta Potty
2024,2,3,138.06,138.66,0.5999999999999943,99.6,Show Me Dem TDs
2024,3,3,101.12,111.36,10.239999999999995,90.8,Kareemin' My Jeans
2024,4,3,139.01999999999998,163.92,24.900000000000006,84.8,Greendale Human Beings
2024,5,3,110.75999999999999,110.96,0.20000000000000284,99.8,One-cut Heroes
2024,6,3,132.66,167.86,35.20000000000002,79.0,Whos Yurdatty
2024,7,3,139.98,173.26000000000002,33.28000000000003,80.8,Cee Dees in the Face
2024,8,3,87.17999999999999,118.14000000000001,30.960000000000022,73.8,Here's to you
2024,9,3,115.14,117.84,2.700000000000003,97.7,Cartel Del Taco
2024,10,3,110.06,141.76000000000002,31.700000000000017,77.6,Team Clucker Fuckers
2024,11,3,189.08,189.07999999999998,-2.842170943040401e-14,100.0,Seattle  Ricks 
2024,12,3,125.4,156.9,31.5,79.9,El Ultimo Hombre
2024,1,4,139.0,176.5,37.5,78.8,LaPorta Potty
2024,2,4,132.0,148.26,16.25999999999999,89.0,Show Me Dem TDs
2024,3,4,80.06,93.16000000000001,13.100000000000009,85.9,Kareemin' My Jeans
2024,4,4,83.69999999999999,110.74000000000002,27.040000000000035,75.6,Greendale Human Beings
2024,5,4,174.78,204.68,29.900000000000006,85.4,One-cut Heroes
2024,6,4,135.14,148.94000000000003,13.80000000000004,90.7,Whos Yurdatty
2024,7,4,115.66000000000001,159.7,44.03999999999998,72.4,Cee Dees in the Face
2024,8,4,148.60000000000002,165.2,16.599999999999966,90.0,Here's to you
2024,9,4,119.35999999999999,141.76,22.400000000000006,84.2,Cartel Del Taco
2024,10,4,144.12,160.71999999999997,16.599999999999966,89.7,Team Clucker Fuckers
2024,11,4,144.22,157.62,13.400000000000006,91.5,Seattle  Ricks 
2024,12,4,97.7,114.4,16.700000000000003,85.4,El Ultimo Hombre
2024,1,5,151.34,151.34000000000003,2.842170943040401e-14,100.0,LaPorta Potty
2024,2,5,108.48,111.8,3.319999999999993,97.0,Show Me Dem TDs
2024,3,5,131.14000000000001,131.14000000000001,0.0,100.0,Kareemin' My Jeans
2024,4,5,109.94,143.82,33.879999999999995,76.4,Greendale Human Beings
2024,5,5,178.68,207.18,28.5,86.2,One-cut Heroes
2024,6,5,102.24,112.58,10.340000000000003,90.8,Whos Yurdatty
2024,7,5,169.26000000000002,169.26000000000002,0.0,100.0,Cee Dees in the Face
2024,8,5,130.56,155.26,24.69999999999999,84.1,Here's to you
2024,9,5,149.16000000000003,159.66,10.499999999999972,93.4,Cartel Del Taco
2024,10,5,118.32000000000001,134.52,16.200000000000003,88.0,Team Clucker Fuckers
2024,11,5,110.96,121.36,10.400000000000006,91.4,Seattle  Ricks 
2024,12,5,117.24000000000001,124.83999999999999,7.59999999999998,93.9,El Ultimo Hombre
2024,1,6,200.18,212.44000000000003,12.26000000000002,94.2,LaPorta Potty
2024,2,6,161.96,185.69999999999996,23.739999999999952,87.2,Show Me Dem TDs
2024,3,6,131.76,131.76,0.0,100.0,Kareemin' My Jeans
2024,4,6,133.72,142.20000000000002,8.480000000000018,94.0,Greendale Human Beings
2024,5,6,137.32,137.32,0.0,100.0,One-cut Heroes
2024,6,6,147.32000000000002,167.80000000000004,20.480000000000018,87.8,Whos Yurdatty
2024,7,6,125.5,153.79999999999998,28.299999999999983,81.6,Cee Dees in the Face
2024,8,6,103.5,121.0,17.5,85.5,Here's to you
2024,9,6,96.42,108.52,12.099999999999994,88.8,Cartel Del Taco
2024,10,6,90.36,94.46,4.099999999999994,95.7,Team Clucker Fuckers
2024,11,6,113.0,129.20000000000002,16.200000000000017,87.5,Seattle  Ricks 
2024,12,6,123.0,131.3,8.300000000000011,93.7,El Ultimo Hombre
2024,1,7,145.14,148.24,3.1000000000000227,97.9,LaPorta Potty
2024,2,7,155.00000000000003,163.9,8.899999999999977,94.6,Show Me Dem TDs
2024,3,7,82.22,119.32000000000001,37.10000000000001,68.9,Kareemin' My Jeans
2024,4,7,153.83999999999997,153.84,2.842170943040401e-14,100.0,Greendale Human Beings
2024,5,7,120.24000000000001,128.0,7.759999999999991,93.9,One-cut Heroes
2024,6,7,111.38000000000001,118.68,7.299999999999997,93.8,Whos Yurdatty
2024,7,7,106.18,126.98,20.799999999999997,83.6,Cee Dees in the Face
2024,8,7,125.86000000000001,138.76000000000002,12.900000000000006,90.7,Here's to you
2024,9,7,137.20000000000002,160.1,22.899999999999977,85.7,Cartel Del Taco
2024,10,7,74.84,90.04,15.200000000000003,83.1,Team Clucker Fuckers
2024,11,7,141.78,147.28000000000003,5.500000000000028,96.3,Seattle  Ricks 
2024,12,7,137.60000000000002,140.0,2.3999999999999773,98.3,El Ultimo Hombre
2024,1,8,155.72,165.12,9.400000000000006,94.3,LaPorta Potty
2024,2,8,133.8,143.64,9.839999999999975,93.1,Show Me Dem TDs
2024,3,8,131.72000000000003,134.61999999999998,2.899999999999949,97.8,Kareemin' My Jeans
2024,4,8,151.16,169.86000000000004,18.700000000000045,89.0,Greendale Human Beings
2024,5,8,120.78,130.57999999999998,9.799999999999983,92.5,One-cut Heroes
2024,6,8,151.16000000000003,152.12,0.9599999999999795,99.4,Whos Yurdatty
2024,7,8,142.38,171.94,29.560000000000002,82.8,Cee Dees in the Face
2024,8,8,164.99999999999997,178.29999999999998,13.300000000000011,92.5,Here's to you
2024,9,8,105.14,126.83999999999999,21.69999999999999,82.9,Cartel Del Taco
2024,10,8,154.66000000000003,179.28,24.619999999999976,86.3,Team Clucker Fuckers
2024,11,8,128.82,154.56000000000003,25.740000000000038,83.3,Seattle  Ricks 
2024,12,8,134.1,162.9,28.80000000000001,82.3,El Ultimo Hombre
2024,1,9,152.24,164.14000000000001,11.900000000000006,92.8,LaPorta Potty
2024,2,9,127.7,157.69999999999996,29.999999999999957,81.0,Show Me Dem TDs
2024,3,9,154.36,185.26000000000002,30.900000000000006,83.3,Kareemin' My Jeans
2024,4,9,158.6,158.6,0.0,100.0,Greendale Human Beings
2024,5,9,125.94,128.23999999999998,2.299999999999983,98.2,One-cut Heroes
2024,6,9,114.74000000000001,123.14,8.399999999999991,93.2,Whos Yurdatty
2024,7,9,113.88000000000001,126.58000000000001,12.700000000000003,90.0,Cee Dees in the Face
2024,8,9,142.88,149.58,6.700000000000017,95.5,Here's to you
2024,9,9,87.22,99.92,12.700000000000003,87.3,Cartel Del Taco
2024,10,9,156.14,163.94,7.800000000000011,95.2,Team Clucker Fuckers
2024,11,9,179.48000000000002,179.88,0.39999999999997726,99.8,Seattle  Ricks 
2024,12,9,121.12,124.92,3.799999999999997,97.0,El Ultimo Hombre
2024,1,10,100.68,108.67999999999999,7.999999999999986,92.6,LaPorta Potty
2024,2,10,145.78,156.48,10.699999999999989,93.2,Show Me Dem TDs
2024,3,10,112.08000000000001,127.68,15.599999999999994,87.8,Kareemin' My Jeans
2024,4,10,142.5,153.5,11.0,92.8,Greendale Human Beings
2024,5,10,97.62,97.62,0.0,100.0,One-cut Heroes
2024,6,10,110.38000000000001,113.68,3.299999999999997,97.1,Whos Yurdatty
2024,7,10,136.84,136.84,0.0,100.0,Cee Dees in the Face
2024,8,10,140.94000000000003,152.74000000000004,11.800000000000011,92.3,Here's to you
2024,9,10,115.70000000000002,127.6,11.899999999999977,90.7,Cartel Del Taco
2024,10,10,113.68,130.7,17.019999999999982,87.0,Team Clucker Fuckers
2024,11,10,105.62,105.62,0.0,100.0,Seattle  Ricks 
2024,12,10,112.7,114.5,1.7999999999999972,98.4,El Ultimo Hombre
2024,1,11,179.98,222.92000000000002,42.940000000000026,80.7,LaPorta Potty
2024,2,11,147.94,153.94000000000003,6.000000000000028,96.1,Show Me Dem TDs
2024,3,11,123.80000000000001,134.9,11.099999999999994,91.8,Kareemin' My Jeans
2024,4,11,152.48,169.18,16.700000000000017,90.1,Greendale Human Beings
2024,5,11,130.34,144.74,14.400000000000006,90.1,One-cut Heroes
2024,6,11,171.84,183.84000000000003,12.000000000000028,93.5,Whos Yurdatty
2024,7,11,110.32,118.22000000000001,7.90000000000002,93.3,Cee Dees in the Face
2024,8,11,137.44,162.17999999999998,24.73999999999998,84.7,Here's to you
2024,9,11,106.60000000000001,139.64,33.03999999999998,76.3,Cartel Del Taco
2024,10,11,106.24000000000001,129.67999999999998,23.43999999999997,81.9,Team Clucker Fuckers
2024,11,11,132.86,141.88000000000002,9.02000000000001,93.6,Seattle  Ricks 
2024,12,11,153.98,157.78000000000003,3.80000000000004,97.6,El Ultimo Hombre
2024,1,12,117.78,132.48000000000002,14.700000000000017,88.9,LaPorta Potty
2024,2,12,143.55999999999997,148.56000000000003,5.000000000000057,96.6,Show Me Dem TDs
2024,3,12,144.56,151.26000000000002,6.700000000000017,95.6,Kareemin' My Jeans
2024,4,12,147.18,162.68,15.5,90.5,Greendale Human Beings
2024,5,12,130.56,131.85999999999999,1.299999999999983,99.0,One-cut Heroes
2024,6,12,172.88000000000002,193.88000000000005,21.00000000000003,89.2,Whos Yurdatty
2024,7,12,115.02000000000001,125.62,10.599999999999994,91.6,Cee Dees in the Face
2024,8,12,82.3,82.30000000000001,1.4210854715202004e-14,100.0,Here's to you
2024,9,12,112.82,112.82000000000002,2.842170943040401e-14,100.0,Cartel Del Taco
2024,10,12,153.0,153.0,0.0,100.0,Team Clucker Fuckers
2024,11,12,136.22000000000003,149.42000000000002,13.199999999999989,91.2,Seattle  Ricks 
2024,12,12,138.86,150.35999999999999,11.499999999999972,92.4,El Ultimo Hombre
2024,1,13,146.48000000000002,175.16,28.67999999999998,83.6,LaPorta Potty
2024,2,13,134.3,144.92000000000002,10.620000000000005,92.7,Show Me Dem TDs
2024,3,13,145.28000000000003,152.58,7.299999999999983,95.2,Kareemin' My Jeans
2024,4,13,105.98000000000002,145.32,39.339999999999975,72.9,Greendale Human Beings
2024,5,13,116.46,136.56,20.10000000000001,85.3,One-cut Heroes
2024,6,13,151.5,170.4,18.900000000000006,88.9,Whos Yurdatty
2024,7,13,99.3,138.32,39.019999999999996,71.8,Cee Dees in the Face
2024,8,13,119.4,138.35999999999999,18.95999999999998,86.3,Here's to you
2024,9,13,159.26000000000002,191.56,32.29999999999998,83.1,Cartel Del Taco
2024,10,13,125.14,135.74,10.600000000000009,92.2,Team Clucker Fuckers
2024,11,13,103.68,121.87999999999998,18.199999999999974,85.1,Seattle  Ricks 
2024,12,13,159.34,168.94,9.599999999999994,94.3,El Ultimo Hombre
2024,1,14,107.16,116.26,9.100000000000009,92.2,LaPorta Potty
2024,2,14,135.72,138.62,2.9000000000000057,97.9,Show Me Dem TDs
2024,3,14,140.28,140.28,0.0,100.0,Kareemin' My Jeans
2024,4,14,209.88,214.98,5.099999999999994,97.6,Greendale Human Beings
2024,5,14,120.66,132.76,12.099999999999994,90.9,One-cut Heroes
2024,6,14,145.24,152.44000000000003,7.200000000000017,95.3,Whos Yurdatty
2024,7,14,137.52,176.99999999999997,39.47999999999996,77.7,Cee Dees in the Face
2024,8,14,243.18,243.18,0.0,100.0,Here's to you
2024,9,14,110.53999999999999,114.02000000000001,3.480000000000018,96.9,Cartel Del Taco
2024,10,14,84.82000000000001,84.82000000000001,0.0,100.0,Team Clucker Fuckers
2024,11,14,143.32,153.7,10.379999999999995,93.2,Seattle  Ricks 
2024,12,14,121.72,138.92000000000002,17.200000000000017,87.6,El Ultimo Hombre
2024,1,15,123.14,168.46,45.32000000000001,73.1,LaPorta Potty
2024,2,15,176.9,205.42000000000002,28.52000000000001,86.1,Show Me Dem TDs
2024,3,15,115.94000000000001,125.49999999999999,9.559999999999974,92.4,Kareemin' My Jeans
2024,4,15,111.30000000000001,152.70000000000002,41.400000000000006,72.9,Greendale Human Beings
2024,5,15,138.04,140.04000000000002,2.0000000000000284,98.6,One-cut Heroes
2024,6,15,104.14000000000001,122.34,18.19999999999999,85.1,Whos Yurdatty
2024,7,15,134.4,141.60000000000002,7.200000000000017,94.9,Cee Dees in the Face
2024,8,15,157.64000000000001,158.78,1.1399999999999864,99.3,Here's to you
2024,9,15,149.86,182.06,32.19999999999999,82.3,Cartel Del Taco
2024,10,15,122.16,135.14000000000001,12.980000000000018,90.4,Team Clucker Fuckers
2024,11,15,117.98,150.1,32.11999999999999,78.6,Seattle  Ricks 
2024,12,15,160.96,195.86,34.900000000000006,82.2,El Ultimo Hombre
2024,1,16,163.74,183.16000000000003,19.420000000000016,89.4,LaPorta Potty
2024,2,16,138.84,169.61999999999998,30.779999999999973,81.9,Show Me Dem TDs
2024,3,16,77.9,103.4,25.5,75.3,Kareemin' My Jeans
2024,4,16,145.88,183.17999999999998,37.29999999999998,79.6,Greendale Human Beings
2024,5,16,165.28000000000003,167.38000000000002,2.0999999999999943,98.7,One-cut Heroes
2024,6,16,111.69999999999999,139.85999999999999,28.159999999999997,79.9,Whos Yurdatty
2024,7,16,134.5,140.2,5.699999999999989,95.9,Cee Dees in the Face
2024,8,16,158.64,195.64,37.0,81.1,Here's to you
2024,9,16,123.38,156.48,33.099999999999994,78.8,Cartel Del Taco
2024,10,16,89.67999999999999,139.32000000000002,49.64000000000003,64.4,Team Clucker Fuckers
2024,11,16,174.76,195.16,20.400000000000006,89.5,Seattle  Ricks 
2024,12,16,139.64000000000001,152.84000000000003,13.200000000000017,91.4,El Ultimo Hombre
2024,1,17,156.9,179.2,22.299999999999983,87.6,LaPorta Potty
2024,2,17,136.10000000000002,184.96,48.859999999999985,73.6,Show Me Dem TDs
2024,3,17,99.2,110.19999999999999,10.999999999999986,90.0,Kareemin' My Jeans
2024,4,17,114.42,146.72,32.3,78.0,Greendale Human Beings
2024,5,17,122.38,138.07999999999998,15.699999999999989,88.6,One-cut Heroes
2024,6,17,159.62,195.82000000000002,36.20000000000002,81.5,Whos Yurdatty
2024,7,17,77.46,108.55999999999999,31.099999999999994,71.4,Cee Dees in the Face
2024,8,17,134.48000000000002,164.28,29.799999999999983,81.9,Here's to you
2024,9,17,97.30000000000001,121.7,24.39999999999999,80.0,Cartel Del Taco
2024,10,17,109.17999999999999,179.48000000000002,70.30000000000003,60.8,Team Clucker Fuckers
2024,11,17,127.54,136.98,9.439999999999984,93.1,Seattle  Ricks 
2024,12,17,169.52,194.72,25.19999999999999,87.1,El Ultimo Hombre
2025,1,1,118.52,133.42000000000002,14.90000000000002,88.8,"Two Gibbs, One Kupp"
2025,2,1,111.82000000000001,138.22000000000003,26.40000000000002,80.9,Show Me Dem TDs
2025,3,1,137.12,156.72,19.599999999999994,87.5,Shooting Ropes💦
2025,4,1,104.78,125.08,20.299999999999997,83.8,Flipadelphia Cheesestoinks
2025,5,1,124.98,124.98,0.0,100.0,One-cut Heroes
2025,6,1,133.76,162.16,28.400000000000006,82.5,Whos Yurdatty
2025,7,1,122.96,161.26,38.3,76.2,Allen to this!
2025,8,1,103.92000000000002,153.42000000000002,49.5,67.7,Run CMC
2025,9,1,66.68,103.92000000000002,37.24000000000001,64.2,Cartel Del Taco
2025,10,1,123.20000000000002,133.39999999999998,10.19999999999996,92.4,Team Clucker Fuckers
2025,11,1,132.12,147.82000000000002,15.700000000000017,89.4,Seattle  Ricks 
2025,12,1,122.72,134.52,11.800000000000011,91.2,Blunder Bust 2000
2025,1,2,138.28,164.86,26.580000000000013,83.9,"Two Gibbs, One Kupp"
2025,2,2,120.63999999999999,135.34,14.700000000000017,89.1,Show Me Dem TDs
2025,3,2,135.7,165.29999999999998,29.599999999999994,82.1,Shooting Ropes💦
2025,4,2,104.53999999999999,134.44,29.900000000000006,77.8,Flipadelphia Cheesestoinks
2025,5,2,123.1,141.7,18.599999999999994,86.9,One-cut Heroes
2025,6,2,115.60000000000001,130.70000000000002,15.100000000000009,88.4,Whos Yurdatty
2025,7,2,175.42,199.74,24.32000000000002,87.8,Allen to this!
2025,8,2,140.64000000000001,155.44000000000003,14.800000000000011,90.5,Run CMC
2025,9,2,102.7,144.2,41.499999999999986,71.2,Cartel Del Taco
2025,10,2,147.54,161.34000000000003,13.80000000000004,91.4,Team Clucker Fuckers
2025,11,2,131.4,154.48000000000002,23.080000000000013,85.1,Seattle  Ricks 
2025,12,2,126.48,134.18,7.700000000000003,94.3,Blunder Bust 2000
2025,1,3,124.25999999999999,132.16,7.900000000000006,94.0,"Two Gibbs, One Kupp"
2025,2,3,133.64000000000001,139.14000000000001,5.5,96.0,Show Me Dem TDs
2025,3,3,122.36000000000001,140.05999999999997,17.69999999999996,87.4,Shooting Ropes💦
2025,4,3,162.04000000000002,170.04,7.999999999999972,95.3,Flipadelphia Cheesestoinks
2025,5,3,80.82,114.41999999999999,33.599999999999994,70.6,One-cut Heroes
2025,6,3,114.72,141.62000000000003,26.900000000000034,81.0,Whos Yurdatty
2025,7,3,130.02,151.72000000000003,21.700000000000017,85.7,Allen to this!
2025,8,3,145.54,171.46,25.920000000000016,84.9,Run CMC
2025,9,3,149.52,174.42,24.899999999999977,85.7,Cartel Del Taco
2025,10,3,129.51999999999998,141.22,11.700000000000017,91.7,Team Clucker Fuckers
2025,11,3,132.8,132.79999999999998,-2.842170943040401e-14,100.0,Seattle  Ricks 
2025,12,3,124.62,136.32,11.699999999999989,91.4,Blunder Bust 2000
2025,1,4,130.2,157.39999999999998,27.19999999999999,82.7,"Two Gibbs, One Kupp"
2025,2,4,155.9,160.20000000000002,4.300000000000011,97.3,Show Me Dem TDs
2025,3,4,133.39999999999998,154.54000000000002,21.140000000000043,86.3,Shooting Ropes💦
2025,4,4,107.5,142.4,34.900000000000006,75.5,Flipadelphia Cheesestoinks
2025,5,4,138.98000000000002,154.56,15.579999999999984,89.9,One-cut Heroes
2025,6,4,123.38,152.64000000000001,29.26000000000002,80.8,Whos Yurdatty
2025,7,4,164.45999999999998,167.66,3.200000000000017,98.1,Allen to this!
2025,8,4,160.28,198.26,37.97999999999999,80.8,Run CMC
2025,9,4,106.98,150.92,43.93999999999998,70.9,Cartel Del Taco
2025,10,4,178.77999999999997,197.48000000000002,18.700000000000045,90.5,Team Clucker Fuckers
2025,11,4,128.82,132.42000000000002,3.6000000000000227,97.3,Seattle  Ricks 
2025,12,4,124.88000000000001,165.58,40.7,75.4,Blunder Bust 2000
2025,1,5,144.22,169.22,25.0,85.2,"Two Gibbs, One Kupp"
2025,2,5,149.16,162.46,13.300000000000011,91.8,Show Me Dem TDs
2025,3,5,129.52,129.72,0.19999999999998863,99.8,Shooting Ropes💦
2025,4,5,161.12,163.62000000000003,2.5000000000000284,98.5,Flipadelphia Cheesestoinks
2025,5,5,115.75999999999999,122.46,6.700000000000003,94.5,One-cut Heroes
2025,6,5,155.46,179.46000000000004,24.00000000000003,86.6,Whos Yurdatty
2025,7,5,140.92,162.01999999999998,21.099999999999994,87.0,Allen to this!
2025,8,5,139.78,147.38,7.599999999999994,94.8,Run CMC
2025,9,5,118.42,123.52000000000001,5.1000000000000085,95.9,Cartel Del Taco
2025,10,5,136.58,152.93999999999997,16.359999999999957,89.3,Team Clucker Fuckers
2025,11,5,121.84,153.54000000000002,31.700000000000017,79.4,Seattle  Ricks 
2025,12,5,114.82,119.62,4.800000000000011,96.0,Blunder Bust 2000
2025,1,6,137.88,150.68,12.800000000000011,91.5,"Two Gibbs, One Kupp"
2025,2,6,102.14,110.14,8.0,92.7,Show Me Dem TDs
2025,3,6,120.42,126.62,6.200000000000003,95.1,Shooting Ropes💦
2025,4,6,147.22,149.52000000000004,2.30000000000004,98.5,Flipadelphia Cheesestoinks
2025,5,6,114.13999999999999,132.64,18.5,86.1,One-cut Heroes
2025,6,6,110.26,121.46000000000001,11.200000000000003,90.8,Whos Yurdatty
2025,7,6,102.1,113.4,11.300000000000011,90.0,Allen to this!
2025,8,6,173.64,220.83999999999997,47.19999999999999,78.6,Run CMC
2025,9,6,82.68,101.54,18.86,81.4,Cartel Del Taco
2025,10,6,156.28,158.90000000000003,2.620000000000033,98.4,Team Clucker Fuckers
2025,11,6,152.94,155.64,2.6999999999999886,98.3,Seattle  Ricks 
2025,12,6,125.26,130.66000000000003,5.40000000000002,95.9,Blunder Bust 2000
2025,1,7,188.64,211.94,23.30000000000001,89.0,"Two Gibbs, One Kupp"
2025,2,7,133.18,133.18,0.0,100.0,Show Me Dem TDs
2025,3,7,95.94,102.84,6.900000000000006,93.3,Shooting Ropes💦
2025,4,7,148.34,161.94,13.599999999999994,91.6,Flipadelphia Cheesestoinks
2025,5,7,77.11999999999999,95.32,18.200000000000003,80.9,One-cut Heroes
2025,6,7,105.16000000000001,138.35999999999999,33.199999999999974,76.0,Whos Yurdatty
2025,7,7,139.76,160.66,20.900000000000006,87.0,Allen to this!
2025,8,7,178.96,214.52,35.56,83.4,Run CMC
2025,9,7,94.88000000000001,152.58,57.7,62.2,Cartel Del Taco
2025,10,7,153.12,156.62,3.5,97.8,Team Clucker Fuckers
2025,11,7,121.74000000000001,144.5,22.75999999999999,84.2,Seattle  Ricks 
2025,12,7,135.06,151.95999999999998,16.899999999999977,88.9,Blunder Bust 2000
2025,1,8,141.76000000000002,164.36,22.599999999999994,86.2,"Two Gibbs, One Kupp"
2025,2,8,161.72,161.72000000000003,2.842170943040401e-14,100.0,Show Me Dem TDs
2025,3,8,111.42000000000002,115.82,4.399999999999977,96.2,Shooting Ropes💦
2025,4,8,175.26000000000002,183.56,8.299999999999983,95.5,Flipadelphia Cheesestoinks
