season,player_name,position,fantasy_team,bid_amount,season_points,points_per_dollar,value_rank,keeper
2025,Justin Jefferson,WR,Shooting Ropes💦,57,183.1,3.212280701754386,178.0,0
2025,Bucky Irving,RB,Team Clucker Fuckers,42,130.70000000000002,3.1119047619047624,179.0,0
2025,Brian Thomas Jr.,WR,Run CMC,50,130.9,2.6180000000000003,180.0,0
2025,,,Allen to this!,1,2.2,2.2,181.0,0
2025,,,Allen to this!,1,2.1,2.1,182.0,0
2025,,,Blunder Bust 2000,1,2.0,2.0,183.0,0
2025,,,One-cut Heroes,1,1.9000000000000004,1.9000000000000004,184.0,0
2025,James Conner,RB,One-cut Heroes,22,33.300000000000004,1.513636363636364,185.0,0
2025,,,Allen to this!,1,1.5,1.5,186.0,0
2025,,,Whos Yurdatty,42,53.5,1.2738095238095237,187.0,0
2025,,,Seattle  Ricks ,1,1.0999999999999999,1.0999999999999999,188.0,0
2025,,,Shooting Ropes💦,56,58.1,1.0375,189.0,0
2025,,,"Two Gibbs, One Kupp",1,0.0,0.0,190.0,0
2025,,,Cartel Del Taco,1,0.0,0.0,190.0,0
2025,,,Shooting Ropes💦,1,0.0,0.0,190.0,0
