season,week,power_rank,team_name,power_score,win_pct,avg_points_for,recent_form
2022,1,11.0,One-cut Heroes,1.9,0.0,100.36,100.36
2022,1,12.0,Greendale Human Beings,0.0,0.0,97.4,97.4
2022,2,1.0,Whos Yurdatty,100.0,1.0,181.51999999999998,181.51999999999998
2022,2,2.0,False Shart,89.6,1.0,168.82999999999998,168.82999999999998
2022,2,3.0,Kareemin' My Jeans,47.9,0.5,142.26999999999998,142.26999999999998
2022,2,4.0,Greendale Human Beings,47.0,0.5,141.13,141.13
2022,2,5.0,Shart City Poo Bums,42.0,0.5,135.08,135.08
2022,2,6.0,Worst Cook,41.1,0.5,133.98000000000002,133.98000000000002
2022,2,7.0,Seattle  Ricks ,40.9,0.5,133.66,133.66
2022,2,8.0,Show Me Dem TDs,40.7,0.5,133.4,133.4
2022,2,9.0,Team Clucker Fuckers,32.9,0.5,123.85000000000001,123.85000000000001
2022,2,10.0,Slim Pickins,25.3,0.5,114.57,114.57
2022,2,11.0,D. Adams Family,7.1,0.0,116.74000000000001,116.74000000000001
2022,2,12.0,One-cut Heroes,0.0,0.0,108.1,108.1
2022,3,1.0,Whos Yurdatty,100.0,1.0,171.08666666666667,171.08666666666667
2022,3,2.0,False Shart,85.9,1.0,156.58666666666667,156.58666666666667
2022,3,3.0,Kareemin' My Jeans,67.7,0.6666666666666666,151.64666666666665,151.64666666666665
2022,3,4.0,Greendale Human Beings,58.7,0.6666666666666666,142.36666666666667,142.36666666666667
2022,3,5.0,Show Me Dem TDs,39.6,0.6666666666666666,122.75333333333333,122.75333333333333
2022,3,6.0,Worst Cook,35.3,0.3333333333333333,132.07333333333335,132.07333333333335
2022,3,7.0,Seattle  Ricks ,35.2,0.3333333333333333,131.94,131.94
2022,3,8.0,Slim Pickins,33.8,0.6666666666666666,116.79333333333334,116.79333333333334
2022,3,9.0,Shart City Poo Bums,24.2,0.3333333333333333,120.60666666666668,120.60666666666668
2022,3,10.0,Team Clucker Fuckers,16.5,0.3333333333333333,112.76,112.76
2022,3,11.0,D. Adams Family,10.9,0.0,120.66000000000001,120.66000000000001
2022,3,12.0,One-cut Heroes,0.0,0.0,109.46,109.46
2022,4,1.0,Whos Yurdatty,100.0,1.0,166.20499999999998,176.36666666666665
2022,4,2.0,False Shart,57.4,0.75,147.62,133.73333333333335
2022,4,3.0,Kareemin' My Jeans,50.8,0.5,146.35,151.86
2022,4,4.0,Slim Pickins,48.5,0.75,134.105,132.46
2022,4,5.0,Seattle  Ricks ,38.7,0.5,136.18,137.72
2022,4,6.0,Greendale Human Beings,31.9,0.5,126.375,136.03333333333333
2022,4,7.0,Worst Cook,21.3,0.25,132.91500000000002,132.88666666666668
2022,4,8.0,Team Clucker Fuckers,20.8,0.5,117.81,122.11333333333334
2022,4,9.0,Show Me Dem TDs,19.2,0.5,118.38499999999999,117.47333333333331
2022,4,10.0,D. Adams Family,13.6,0.25,125.61500000000001,125.24666666666667
2022,4,11.0,One-cut Heroes,8.7,0.25,118.3,124.28000000000002
2022,4,12.0,Shart City Poo Bums,0.8,0.25,119.15,104.13999999999999
2022,5,1.0,Whos Yurdatty,95.5,0.8,156.956,140.57999999999998
2022,5,2.0,False Shart,95.4,0.8,153.548,143.35999999999999
2022,5,3.0,Slim Pickins,82.3,0.8,131.45999999999998,142.72
2022,5,4.0,Kareemin' My Jeans,80.0,0.6,145.372,147.44000000000003
2022,5,5.0,Seattle  Ricks ,71.0,0.6,137.728,140.43999999999997
2022,5,6.0,Team Clucker Fuckers,60.4,0.6,128.804,132.10666666666668
2022,5,7.0,Worst Cook,44.5,0.2,137.864,140.45333333333335
2022,5,8.0,Greendale Human Beings,31.0,0.4,123.748,112.16000000000001
2022,5,9.0,D. Adams Family,28.3,0.2,123.68800000000002,128.32000000000002
2022,5,10.0,Shart City Poo Bums,26.8,0.4,119.64000000000001,109.34666666666665
2022,5,11.0,Show Me Dem TDs,22.1,0.4,116.36799999999998,105.01333333333334
2022,5,12.0,One-cut Heroes,0.0,0.2,104.492,102.08666666666666
2022,6,1.0,False Shart,99.3,0.8333333333333334,150.45000000000002,144.31333333333336
2022,6,2.0,Whos Yurdatty,83.2,0.6666666666666666,151.61333333333332,132.14
2022,6,3.0,Kareemin' My Jeans,81.4,0.6666666666666666,144.16,136.67333333333332
2022,6,4.0,Seattle  Ricks ,80.0,0.6666666666666666,136.87666666666667,141.81333333333333
2022,6,5.0,Slim Pickins,71.8,0.6666666666666666,127.05333333333333,137.3133333333333
2022,6,6.0,Team Clucker Fuckers,55.2,0.5,121.90666666666665,131.05333333333334
2022,6,7.0,Shart City Poo Bums,50.1,0.5,121.47000000000001,122.33333333333333
2022,6,8.0,Worst Cook,47.9,0.16666666666666666,135.66,139.24666666666667
2022,6,9.0,D. Adams Family,43.0,0.3333333333333333,123.22333333333334,125.78666666666668
2022,6,10.0,Greendale Human Beings,38.2,0.5,121.68,100.99333333333334
2022,6,11.0,Show Me Dem TDs,29.2,0.3333333333333333,115.78666666666665,108.82
2022,6,12.0,One-cut Heroes,0.0,0.16666666666666666,100.16000000000001,90.86
2022,7,1.0,False Shart,98.3,0.8571428571428571,145.62857142857143,142.97333333333333
2022,7,2.0,Seattle  Ricks ,86.8,0.7142857142857143,139.4542857142857,143.81999999999996
2022,7,3.0,Whos Yurdatty,82.8,0.7142857142857143,147.44,122.42
2022,7,4.0,Kareemin' My Jeans,80.5,0.5714285714285714,144.05714285714288,141.0
2022,7,5.0,Team Clucker Fuckers,72.7,0.5714285714285714,129.1942857142857,144.37333333333333
2022,7,6.0,Worst Cook,58.2,0.2857142857142857,135.41714285714286,138.75333333333333
2022,7,7.0,Slim Pickins,56.4,0.5714285714285714,124.71428571428571,112.19333333333333
2022,7,8.0,Show Me Dem TDs,51.4,0.42857142857142855,121.08285714285714,124.68
2022,7,9.0,Shart City Poo Bums,48.8,0.42857142857142855,119.73428571428573,120.51333333333332
2022,7,10.0,Greendale Human Beings,44.1,0.42857142857142855,119.27428571428572,109.80666666666666
2022,7,11.0,D. Adams Family,41.7,0.2857142857142857,122.55428571428571,118.47333333333334
2022,7,12.0,One-cut Heroes,0.0,0.14285714285714285,98.89142857142858,73.01333333333334
2022,8,1.0,Seattle  Ricks ,88.0,0.75,146.57,161.30666666666664
2022,8,2.0,Kareemin' My Jeans,86.7,0.625,152.96249999999998,165.61333333333332
2022,8,3.0,False Shart,82.3,0.875,145.4275,131.89333333333335
2022,8,4.0,Whos Yurdatty,69.5,0.625,147.1625,130.84
2022,8,5.0,Team Clucker Fuckers,60.8,0.625,130.2825,132.74666666666667
2022,8,6.0,Show Me Dem TDs,54.0,0.5,125.05250000000001,139.52666666666667
2022,8,7.0,Greendale Human Beings,48.0,0.5,124.4075,125.50666666666666
2022,8,8.0,Slim Pickins,46.5,0.5,126.625,118.56666666666666
2022,8,9.0,Worst Cook,40.2,0.25,133.6125,126.52666666666669
2022,8,10.0,Shart City Poo Bums,34.3,0.375,118.36500000000001,116.24000000000001
2022,8,11.0,D. Adams Family,26.3,0.25,119.25750000000001,111.87333333333333
2022,8,12.0,One-cut Heroes,0.0,0.125,99.28,90.59333333333332
2022,9,1.0,Kareemin' My Jeans,93.3,0.6666666666666666,153.54666666666665,172.32000000000002
2022,9,2.0,Seattle  Ricks ,82.0,0.6666666666666666,143.07555555555552,155.47333333333333
2022,9,3.0,False Shart,76.6,0.7777777777777778,141.50222222222223,123.60666666666668
2022,9,4.0,Team Clucker Fuckers,71.6,0.6666666666666666,129.7888888888889,145.5533333333333
2022,9,5.0,Whos Yurdatty,65.7,0.5555555555555556,143.56888888888886,127.48
2022,9,6.0,Show Me Dem TDs,63.8,0.5555555555555556,126.33555555555556,147.43333333333337
2022,9,7.0,Greendale Human Beings,56.2,0.5555555555555556,124.10444444444445,128.95333333333335
2022,9,8.0,Slim Pickins,47.4,0.4444444444444444,125.15555555555557,121.36000000000001
2022,9,9.0,Worst Cook,45.7,0.2222222222222222,136.40444444444447,137.89333333333335
2022,9,10.0,D. Adams Family,42.8,0.3333333333333333,124.75555555555557,127.82000000000001
2022,9,11.0,Shart City Poo Bums,41.5,0.4444444444444444,118.93777777777778,113.87333333333333
2022,9,12.0,One-cut Heroes,0.0,0.1111111111111111,95.73555555555555,86.88666666666666
2022,10,1.0,Kareemin' My Jeans,100.0,0.7,149.32199999999997,161.60666666666665
2022,10,2.0,Seattle  Ricks ,82.7,0.6,142.06199999999998,148.14666666666668
2022,10,3.0,Whos Yurdatty,76.2,0.6,143.16799999999998,133.2
2022,10,4.0,False Shart,74.7,0.7,138.472,121.77333333333333
2022,10,5.0,Team Clucker Fuckers,63.1,0.6,127.824,124.62666666666667
2022,10,6.0,Slim Pickins,59.7,0.5,127.05800000000002,132.52666666666667
2022,10,7.0,Show Me Dem TDs,57.7,0.5,124.27799999999999,131.73333333333332
2022,10,8.0,D. Adams Family,57.6,0.4,128.062,140.91333333333333
2022,10,9.0,Shart City Poo Bums,57.1,0.5,123.34200000000001,131.76
2022,10,10.0,Greendale Human Beings,56.2,0.5,122.694,130.67333333333332
2022,10,11.0,Worst Cook,49.8,0.3,134.092,131.0
2022,10,12.0,One-cut Heroes,0.0,0.1,98.712,98.29333333333334
2022,11,1.0,Kareemin' My Jeans,88.1,0.7272727272727273,148.62545454545455,137.05999999999997
2022,11,2.0,Seattle  Ricks ,77.2,0.6363636363636364,142.8890909090909,133.07333333333335
2022,11,3.0,D. Adams Family,72.8,0.45454545454545453,131.6290909090909,164.62
2022,11,4.0,Whos Yurdatty,70.0,0.5454545454545454,142.50363636363636,130.08
2022,11,5.0,False Shart,67.9,0.7272727272727273,135.38181818181818,108.59333333333335
2022,11,6.0,Slim Pickins,58.4,0.45454545454545453,128.93818181818185,135.10666666666668
2022,11,7.0,Team Clucker Fuckers,57.7,0.5454545454545454,127.9090909090909,121.58
2022,11,8.0,Worst Cook,55.6,0.36363636363636365,133.96363636363637,134.9
2022,11,9.0,Greendale Human Beings,55.3,0.5454545454545454,123.73272727272727,121.93333333333334
2022,11,10.0,Shart City Poo Bums,52.1,0.45454545454545453,121.68545454545455,130.54
2022,11,11.0,Show Me Dem TDs,40.2,0.45454545454545453,119.75272727272727,105.62
2022,11,12.0,One-cut Heroes,0.0,0.09090909090909091,98.16,95.17333333333333
2022,12,1.0,Seattle  Ricks ,92.4,0.6666666666666666,143.60333333333332,145.1866666666667
2022,12,2.0,Whos Yurdatty,86.4,0.5833333333333334,143.57500000000002,143.59333333333333
2022,12,3.0,Kareemin' My Jeans,80.1,0.6666666666666666,145.60833333333332,121.79333333333334
2022,12,4.0,False Shart,77.1,0.75,135.79333333333332,118.66666666666667
2022,12,5.0,D. Adams Family,70.6,0.4166666666666667,130.45166666666668,147.54
2022,12,6.0,Slim Pickins,69.9,0.5,128.76166666666668,139.58
2022,12,7.0,Worst Cook,69.4,0.4166666666666667,136.95833333333334,138.62
2022,12,8.0,Team Clucker Fuckers,64.2,0.5833333333333334,127.88333333333333,122.16666666666667
2022,12,9.0,Shart City Poo Bums,57.4,0.4166666666666667,122.52833333333332,133.3
2022,12,10.0,Greendale Human Beings,55.2,0.5,123.14333333333333,120.25999999999999
2022,12,11.0,Show Me Dem TDs,33.3,0.4166666666666667,118.71833333333332,95.86666666666667
2022,12,12.0,One-cut Heroes,3.8,0.08333333333333333,97.425,102.49333333333334
2022,13,1.0,Seattle  Ricks ,99.0,0.6923076923076923,144.68,153.40666666666667
2022,13,2.0,Kareemin' My Jeans,91.6,0.6923076923076923,146.32307692307694,136.32666666666668
2022,13,3.0,Whos Yurdatty,80.3,0.5384615384615384,142.73384615384614,141.28666666666666
2022,13,4.0,False Shart,76.4,0.6923076923076923,134.38,120.74000000000001
2022,13,5.0,Slim Pickins,70.0,0.5384615384615384,129.4569230769231,137.45333333333335
2022,13,6.0,D. Adams Family,67.2,0.46153846153846156,131.08923076923077,141.18
2022,13,7.0,Worst Cook,67.0,0.38461538461538464,136.66000000000003,145.22000000000003
2022,13,8.0,Team Clucker Fuckers,60.1,0.5384615384615384,126.32461538461537,121.32666666666667
2022,13,9.0,Greendale Human Beings,56.7,0.46153846153846156,124.1246153846154,128.89333333333335
2022,13,10.0,Shart City Poo Bums,54.2,0.46153846153846156,123.61538461538461,124.52666666666669
2022,13,11.0,Show Me Dem TDs,28.5,0.38461538461538464,116.93076923076923,92.44
2022,13,12.0,One-cut Heroes,3.7,0.15384615384615385,99.02307692307691,100.06
2022,14,1.0,Seattle  Ricks ,95.0,0.7142857142857143,143.45142857142858,145.51333333333335
2022,14,2.0,Kareemin' My Jeans,93.5,0.7142857142857143,146.59857142857143,139.16666666666666
2022,14,3.0,Whos Yurdatty,88.7,0.5714285714285714,144.39714285714285,151.34
2022,14,4.0,Worst Cook,72.4,0.42857142857142855,136.99142857142857,148.09333333333333
2022,14,5.0,False Shart,71.6,0.6428571428571429,132.80857142857144,123.37333333333333
2022,14,6.0,Slim Pickins,68.8,0.5714285714285714,129.43571428571428,131.26
2022,14,7.0,Shart City Poo Bums,63.5,0.5,124.75857142857141,136.02666666666667
2022,14,8.0,Team Clucker Fuckers,50.9,0.5,124.65714285714284,112.73333333333333
2022,14,9.0,D. Adams Family,49.8,0.42857142857142855,128.25857142857143,115.89999999999999
2022,14,10.0,Greendale Human Beings,42.9,0.42857142857142855,121.03714285714287,111.15333333333335
2022,14,11.0,Show Me Dem TDs,35.1,0.35714285714285715,117.64285714285714,109.90666666666668
2022,14,12.0,One-cut Heroes,0.0,0.14285714285714285,97.53285714285714,95.23333333333335
2022,15,1.0,Whos Yurdatty,100.0,0.6,147.696,164.17999999999998
2022,15,2.0,Slim Pickins,68.4,0.5333333333333333,129.63333333333335,133.12
2022,15,3.0,False Shart,68.0,0.6,132.08533333333335,117.25333333333333
2022,15,4.0,Shart City Poo Bums,67.5,0.5333333333333333,125.33999999999999,136.58666666666667
2022,15,5.0,Worst Cook,56.5,0.4,134.70933333333335,125.71333333333332
2022,15,6.0,Team Clucker Fuckers,55.9,0.5333333333333333,124.90266666666665,112.98000000000002
2022,15,7.0,Show Me Dem TDs,49.8,0.4,120.82,129.22666666666666
2022,15,8.0,Greendale Human Beings,48.7,0.4666666666666667,121.40533333333335,114.45333333333333
2022,15,9.0,D. Adams Family,48.3,0.4,127.83466666666668,117.36666666666667
2022,15,10.0,One-cut Heroes,0.0,0.13333333333333333,98.27333333333334,101.66666666666667
2022,16,1.0,Whos Yurdatty,92.1,0.625,146.6,163.35333333333332
2022,16,2.0,Kareemin' My Jeans,81.1,0.6666666666666666,144.76133333333334,141.37333333333336
2022,16,2.0,Seattle  Ricks ,81.1,0.7333333333333333,142.088,136.02666666666667
2022,16,4.0,Slim Pickins,52.9,0.5625,128.56625,124.70666666666666
2022,16,5.0,Shart City Poo Bums,48.2,0.5,124.65375,129.15333333333334
2022,16,6.0,False Shart,46.5,0.5625,130.16625,111.90666666666665
2022,16,7.0,Show Me Dem TDs,45.5,0.4375,120.6725,136.88666666666668
2022,16,8.0,Greendale Human Beings,39.1,0.5,122.5675,115.82000000000001
2022,16,9.0,Team Clucker Fuckers,38.3,0.5,123.83125,113.02666666666666
2022,16,10.0,Worst Cook,33.9,0.375,131.985,111.72666666666667
2022,16,11.0,D. Adams Family,33.1,0.375,128.04500000000002,114.85333333333334
2022,16,12.0,One-cut Heroes,2.1,0.1875,102.0925,115.39333333333333
2022,17,1.0,Whos Yurdatty,88.7,0.5882352941176471,144.08705882352942,142.64
2022,17,2.0,Seattle  Ricks ,88.2,0.75,140.95625,124.82000000000001
2022,17,3.0,Slim Pickins,79.1,0.5882352941176471,131.44941176470587,140.84666666666666
2022,17,4.0,Kareemin' My Jeans,75.9,0.625,141.02625,118.07333333333334
2022,17,5.0,Greendale Human Beings,60.2,0.5294117647058824,121.8635294117647,125.71999999999998
2022,17,6.0,Team Clucker Fuckers,56.7,0.5294117647058824,123.36588235294117,117.34000000000002
2022,17,7.0,Shart City Poo Bums,53.1,0.5294117647058824,122.48588235294119,111.88
2022,17,8.0,D. Adams Family,52.9,0.4117647058823529,126.97176470588238,120.96666666666665
2022,17,9.0,False Shart,49.9,0.5294117647058824,127.04470588235293,100.14666666666665
2022,17,10.0,Show Me Dem TDs,49.2,0.4117647058823529,118.85176470588236,124.49333333333334
2022,17,11.0,Worst Cook,31.4,0.35294117647058826,128.20705882352945,87.21333333333332
2022,17,12.0,One-cut Heroes,14.6,0.17647058823529413,100.48588235294118,114.26666666666665
2023,1,1.0,El Ultimo Hombre,100.0,1.0,146.26,146.26
2023,1,2.0,Kareemin' My Jeans,92.3,1.0,137.84,137.84
2023,1,3.0,Greendale Human Beings,80.0,1.0,124.36,124.36
2023,1,4.0,Whos Yurdatty,76.9,1.0,121.02,121.02
2023,1,5.0,Olivas - Alone,61.1,1.0,103.74,103.74
2023,1,6.0,Team Clucker Fuckers,54.8,1.0,96.78,96.78
2023,1,7.0,False Shart,45.7,0.0,130.6,130.6
2023,1,8.0,One-cut Heroes,33.2,0.0,116.92,116.92
2023,1,9.0,Put it Justin??,28.3,0.0,111.54,111.54
2023,1,10.0,Seattle  Ricks ,15.9,0.0,98.08,98.08
2023,1,11.0,Show Me Dem TDs,9.6,0.0,91.1,91.1
2023,1,12.0,MaChungus,0.0,0.0,80.64,80.64
2023,2,1.0,Greendale Human Beings,100.0,1.0,142.02,142.02
2023,2,2.0,Olivas - Alone,92.1,1.0,136.35,136.35
2023,2,3.0,Whos Yurdatty,88.7,1.0,133.97,133.97
2023,2,4.0,Kareemin' My Jeans,86.0,1.0,131.99,131.99
2023,2,5.0,Team Clucker Fuckers,74.8,1.0,123.98,123.98
2023,2,6.0,El Ultimo Hombre,70.9,0.5,135.48,135.48
2023,2,7.0,One-cut Heroes,64.8,0.5,131.18,131.18
2023,2,8.0,False Shart,52.0,0.0,136.29,136.29
2023,2,9.0,Seattle  Ricks ,31.6,0.0,121.69,121.69
2023,2,10.0,Put it Justin??,5.8,0.0,103.24000000000001,103.24000000000001
2023,2,11.0,MaChungus,0.6,0.0,99.52000000000001,99.52000000000001
2023,2,12.0,Show Me Dem TDs,0.0,0.0,99.11,99.11
2023,3,1.0,Whos Yurdatty,100.0,1.0,144.28666666666666,144.28666666666666
2023,3,2.0,Greendale Human Beings,92.0,1.0,138.90666666666667,138.90666666666667
2023,3,3.0,Team Clucker Fuckers,78.4,1.0,129.76666666666668,129.76666666666668
2023,3,4.0,Olivas - Alone,72.6,0.6666666666666666,134.84,134.84
2023,3,5.0,One-cut Heroes,70.9,0.6666666666666666,133.70666666666668,133.70666666666668
2023,3,6.0,El Ultimo Hombre,70.5,0.3333333333333333,142.38666666666666,142.38666666666666
2023,3,7.0,Seattle  Ricks ,70.3,0.3333333333333333,142.25333333333333,142.25333333333333
2023,3,8.0,Kareemin' My Jeans,54.0,0.6666666666666666,122.37333333333333,122.37333333333333
2023,3,9.0,False Shart,41.1,0.0,131.57333333333332,131.57333333333332
2023,3,10.0,Show Me Dem TDs,38.3,0.3333333333333333,120.76666666666667,120.76666666666667
2023,3,11.0,MaChungus,4.3,0.0,106.84000000000002,106.84000000000002
2023,3,12.0,Put it Justin??,0.0,0.0,103.98,103.98
2023,4,1.0,Whos Yurdatty,85.2,0.75,140.965,147.61333333333332
2023,4,2.0,El Ultimo Hombre,76.2,0.5,145.075,144.67999999999998
2023,4,3.0,Team Clucker Fuckers,68.8,1.0,124.5,133.73999999999998
2023,4,4.0,Show Me Dem TDs,64.0,0.5,131.16500000000002,144.52
2023,4,5.0,Greendale Human Beings,63.4,0.75,130.745,132.87333333333333
2023,4,5.0,One-cut Heroes,63.4,0.5,134.565,140.44666666666666
2023,4,7.0,Seattle  Ricks ,62.4,0.25,136.26,148.98666666666668
2023,4,8.0,Olivas - Alone,52.6,0.5,127.36,135.23333333333332
2023,4,9.0,Kareemin' My Jeans,52.5,0.75,127.31,123.8
2023,4,10.0,False Shart,24.6,0.0,127.29499999999999,126.19333333333333
2023,4,11.0,MaChungus,14.9,0.25,110.435,120.36666666666667
2023,4,12.0,Put it Justin??,13.1,0.25,114.005,114.82666666666667
2023,5,1.0,El Ultimo Hombre,83.8,0.6,146.452,153.76666666666665
2023,5,2.0,Whos Yurdatty,74.1,0.6,141.34,146.25333333333333
2023,5,3.0,Team Clucker Fuckers,71.0,1.0,129.672,133.46666666666667
2023,5,4.0,Olivas - Alone,66.2,0.6,138.064,139.20666666666668
2023,5,5.0,Show Me Dem TDs,64.0,0.4,132.036,153.98666666666668
2023,5,6.0,Seattle  Ricks ,56.6,0.4,133.82,141.90666666666667
2023,5,7.0,Greendale Human Beings,50.7,0.6,131.88,125.12
2023,5,8.0,One-cut Heroes,40.8,0.4,128.356,126.47333333333331
2023,5,9.0,Kareemin' My Jeans,32.6,0.6,120.676,113.13333333333333
2023,5,10.0,Put it Justin??,32.4,0.4,117.624,127.21333333333332
2023,5,11.0,MaChungus,19.2,0.4,110.33600000000001,117.54666666666667
2023,5,12.0,False Shart,17.5,0.0,126.04399999999998,119.21333333333332
2023,6,1.0,Whos Yurdatty,86.7,0.6666666666666666,145.62,146.95333333333335
2023,6,2.0,Team Clucker Fuckers,79.1,1.0,133.07666666666668,136.38666666666666
2023,6,3.0,El Ultimo Hombre,68.0,0.5,140.5533333333333,138.72
2023,6,4.0,Olivas - Alone,59.3,0.5,134.83666666666667,134.83333333333334
2023,6,5.0,Greendale Human Beings,56.9,0.6666666666666666,132.79666666666665,126.68666666666667
2023,6,6.0,Show Me Dem TDs,49.6,0.3333333333333333,129.08,137.39333333333335
2023,6,7.0,Seattle  Ricks ,44.1,0.5,131.60666666666665,120.96
2023,6,8.0,Kareemin' My Jeans,34.0,0.6666666666666666,118.86333333333333,115.35333333333334
2023,6,9.0,MaChungus,25.8,0.5,113.20333333333333,119.56666666666666
2023,6,10.0,Put it Justin??,25.2,0.3333333333333333,114.50999999999999,125.04
2023,6,11.0,One-cut Heroes,22.7,0.3333333333333333,123.33666666666666,112.96666666666665
2023,6,12.0,False Shart,15.0,0.0,124.70999999999998,117.84666666666668
2023,7,1.0,Team Clucker Fuckers,93.5,1.0,134.96571428571428,148.92000000000002
2023,7,2.0,Whos Yurdatty,74.6,0.5714285714285714,140.4257142857143,139.70666666666668
2023,7,3.0,Olivas - Alone,71.1,0.5714285714285714,134.90285714285713,144.96
2023,7,4.0,Greendale Human Beings,62.9,0.7142857142857143,130.1457142857143,129.34666666666666
2023,7,5.0,El Ultimo Hombre,58.3,0.42857142857142855,137.91714285714286,128.37333333333333
2023,7,6.0,MaChungus,51.1,0.5714285714285714,121.92571428571429,137.24666666666667
2023,7,7.0,Seattle  Ricks ,38.3,0.42857142857142855,127.42857142857142,115.65333333333335
2023,7,8.0,Show Me Dem TDs,33.6,0.2857142857142857,126.64857142857143,120.62666666666667
2023,7,9.0,Kareemin' My Jeans,32.7,0.5714285714285714,119.90571428571427,110.03333333333335
2023,7,10.0,False Shart,32.6,0.14285714285714285,127.66571428571426,128.16
2023,7,11.0,Put it Justin??,24.4,0.42857142857142855,115.20285714285714,116.8
2023,7,12.0,One-cut Heroes,11.0,0.2857142857142857,118.86571428571428,97.93333333333334
2023,8,1.0,Team Clucker Fuckers,83.5,0.875,133.485,139.84
2023,8,2.0,Whos Yurdatty,74.0,0.625,140.345,138.6866666666667
2023,8,3.0,Greendale Human Beings,58.5,0.625,130.55,128.33333333333334
2023,8,4.0,False Shart,57.5,0.25,137.95499999999998,157.80666666666664
2023,8,5.0,Olivas - Alone,54.5,0.5,134.435,128.38666666666666
2023,8,6.0,El Ultimo Hombre,50.3,0.5,135.71499999999997,117.82
2023,8,7.0,Seattle  Ricks ,47.7,0.5,130.09,123.87333333333333
2023,8,8.0,MaChungus,45.1,0.5,120.56,137.6
2023,8,9.0,Show Me Dem TDs,39.3,0.375,129.275,124.67333333333333
2023,8,10.0,Kareemin' My Jeans,29.4,0.5,117.8,113.00666666666666
2023,8,11.0,One-cut Heroes,19.0,0.375,119.5925,104.98666666666668
2023,8,12.0,Put it Justin??,8.0,0.375,111.1875,100.46
2023,9,1.0,Team Clucker Fuckers,77.1,0.8888888888888888,132.42222222222225,131.11333333333334
2023,9,2.0,Olivas - Alone,65.6,0.5555555555555556,138.4888888888889,145.79333333333332
2023,9,3.0,El Ultimo Hombre,61.8,0.5555555555555556,138.8822222222222,135.54
2023,9,4.0,False Shart,60.0,0.3333333333333333,139.39333333333332,168.76
2023,9,5.0,Whos Yurdatty,52.5,0.5555555555555556,136.67333333333332,118.78000000000002
2023,9,6.0,Greendale Human Beings,48.7,0.5555555555555556,130.41333333333333,125.64666666666666
2023,9,7.0,Show Me Dem TDs,38.9,0.4444444444444444,128.29777777777778,126.73333333333335
2023,9,8.0,MaChungus,30.3,0.4444444444444444,118.82000000000001,130.0533333333333
2023,9,9.0,Seattle  Ricks ,29.1,0.4444444444444444,124.89555555555555,111.47333333333331
2023,9,10.0,Kareemin' My Jeans,27.4,0.4444444444444444,119.60222222222222,121.08
2023,9,11.0,Put it Justin??,11.3,0.4444444444444444,111.01555555555555,104.02666666666666
2023,9,12.0,One-cut Heroes,3.4,0.3333333333333333,114.21555555555557,95.97333333333334
2023,10,1.0,Team Clucker Fuckers,81.7,0.9,135.58800000000002,137.04
2023,10,2.0,False Shart,66.7,0.4,141.606,174.13333333333333
2023,10,3.0,Olivas - Alone,66.2,0.6,137.758,144.42
2023,10,4.0,Whos Yurdatty,54.9,0.5,137.718,131.4
2023,10,5.0,Greendale Human Beings,53.3,0.6,129.554,128.17333333333332
2023,10,6.0,El Ultimo Hombre,53.0,0.5,135.79799999999997,130.85333333333332
2023,10,7.0,Seattle  Ricks ,50.3,0.5,130.25799999999998,136.86
2023,10,8.0,Show Me Dem TDs,48.9,0.5,129.264,135.36666666666667
2023,10,9.0,MaChungus,26.8,0.4,119.86800000000001,115.06666666666668
2023,10,10.0,Kareemin' My Jeans,21.0,0.4,116.194,107.53333333333335
2023,10,11.0,One-cut Heroes,13.5,0.3,115.38,107.24666666666667
2023,10,12.0,Put it Justin??,6.7,0.4,107.324,88.94
2023,11,1.0,Olivas - Alone,84.0,0.6363636363636364,140.4818181818182,156.60666666666668
2023,11,2.0,Team Clucker Fuckers,79.4,0.8181818181818182,132.94727272727275,131.51333333333335
2023,11,3.0,False Shart,54.3,0.36363636363636365,140.26363636363635,146.42
2023,11,4.0,Greendale Human Beings,53.3,0.5454545454545454,130.76727272727274,131.34666666666666
2023,11,5.0,Show Me Dem TDs,51.0,0.5454545454545454,129.35818181818183,129.58
2023,11,6.0,El Ultimo Hombre,50.6,0.45454545454545453,135.1472727272727,133.63333333333333
2023,11,7.0,Whos Yurdatty,48.5,0.5454545454545454,133.97454545454545,116.98666666666668
2023,11,8.0,Seattle  Ricks ,43.7,0.45454545454545453,130.01636363636362,129.82000000000002
2023,11,9.0,MaChungus,32.9,0.45454545454545453,121.61454545454545,124.42666666666668
2023,11,10.0,One-cut Heroes,15.9,0.36363636363636365,118.05454545454545,113.95333333333333
2023,11,11.0,Put it Justin??,8.0,0.45454545454545453,108.43818181818182,101.10666666666667
2023,11,12.0,Kareemin' My Jeans,7.4,0.36363636363636365,114.22727272727273,104.7
2023,12,1.0,Team Clucker Fuckers,87.3,0.8333333333333334,133.66333333333333,137.38666666666666
2023,12,2.0,Olivas - Alone,68.1,0.5833333333333334,137.00500000000002,132.5533333333333
2023,12,3.0,Seattle  Ricks ,67.9,0.5,132.19666666666666,154.1
2023,12,4.0,Whos Yurdatty,65.3,0.5833333333333334,135.2,130.78
2023,12,5.0,El Ultimo Hombre,59.8,0.5,136.68166666666664,130.08
2023,12,6.0,MaChungus,58.0,0.5,125.915,147.20000000000002
2023,12,7.0,Greendale Human Beings,56.2,0.5,131.21,133.60000000000002
